DateID,CountryID,TotalEnergyExchanged,PeakExchange
754,1,0.3,143.0
754,2,-12.3,-910.8
754,3,-20.9,-982.0
754,5,-32.2,-1389.1
755,1,1.2,220.0
755,2,-14.3,-909.8
755,3,-23.3,-988.0
755,5,-32.4,-1394.0
756,1,1.5,234.0
756,2,-8.9,-660.5
756,3,-22.7,-989.0
756,5,-30.3,-1583.0
757,1,1.2,255.0
757,2,-11.6,-775.4
757,3,-22.3,-988.0
757,5,-25.5,-1581.0
758,1,2.4,255.0
758,2,-13.1,-789.1
758,3,-22.3,-988.0
758,5,-28.0,-1370.9
759,1,8.9,631.0
759,2,-8.5,-549.2
759,3,-23.0,-977.0
759,5,-21.1,-1378.4
760,1,5.3,364.8
760,2,-12.0,-736.0
760,3,-23.0,-979.0
760,5,-21.8,-1225.0
761,1,4.1,505.0
761,2,-11.4,235.8
761,3,-22.9,-983.0
761,5,-23.9,-1380.0
762,1,3.3,359.0
762,2,-10.0,-593.9
762,3,-23.3,-986.0
762,5,-29.2,-1376.0
763,1,7.7,428.0
763,2,-10.6,-707.1
763,3,-23.0,-990.0
763,5,-28.5,-1370.6
764,1,5.3,310.0
764,2,-9.4,-605.6
764,3,-23.2,-989.0
764,5,-27.3,-1379.0
765,1,4.2,298.0
765,2,-11.3,-764.8
765,3,-23.3,-992.0
765,5,-27.8,-1374.0
766,1,3.7,315.0
766,2,-13.0,-792.6
766,3,-23.5,-992.0
766,5,-31.4,-1387.0
767,1,4.1,518.0
767,2,-12.6,-877.8
767,3,-23.2,-994.0
767,5,-30.7,-1386.0
768,1,4.5,563.0
768,2,-12.3,-793.0
768,3,-23.0,-1000.0
768,5,-32.7,-1381.0
769,1,7.8,506.0
769,2,-11.5,-740.0
769,3,-23.4,-996.0
769,5,-33.2,-1465.0
770,1,6.8,418.5
770,2,-10.2,-766.1
770,3,-22.7,-996.0
770,5,-32.5,-1477.4
771,1,19.5,1232.9
771,2,-11.0,-740.9
771,3,-23.3,-1001.0
771,5,-34.7,-1470.4
772,1,21.9,955.0
772,2,-12.1,-329.0
772,3,-23.2,-998.0
772,5,-34.04,-1473.0
773,1,22.7,1277.0
773,2,-11.0,-806.5
773,3,-23.4,-1000.0
773,5,-33.9,-1476.0
774,1,28.8,1433.0
774,2,-5.5,-682.4
774,3,-23.1,-983.0
774,5,-30.9,-1468.0
775,1,22.4,1348.0
775,2,-1.9,40.4
775,3,-23.3,-1002.0
775,5,-22.6,-1423.0
776,1,15.0,868.0
776,2,-5.2,-442.2
776,3,-23.2,-982.0
776,5,-24.8,-1420.0
777,1,12.8,776.0
777,2,-3.9,-3.4
777,3,-23.3,-986.0
777,5,-24.9,-1423.0
778,1,18.6,1064.9
778,2,-1.6,51.4
778,3,-24.0,-990.0
778,5,-25.2,-1414.0
779,1,22.6,1283.9
779,2,0.3,233.8
779,3,-23.3,-1018.0
779,5,-26.6,-1322.8
780,1,23.8,1556.0
780,2,-2.1,-435.7
780,3,-23.3,-1000.0
780,5,-25.7,-1468.0
781,1,19.6,951.0
781,2,-6.5,-531.5
781,3,-23.0,-1004.0
781,5,-26.9,-1465.0
782,1,18.7,1125.0
782,2,-1.1,26.2
782,3,-23.0,-992.0
782,5,-28.3,-1476.0
783,1,19.1,1198.0
783,2,-4.8,-649.9
783,3,-23.3,-989.0
783,5,-31.0,-1472.0
784,1,19.3,1041.0
784,2,-3.6,-518.0
784,3,-19.0,-1000.0
784,5,-32.2,-1469.0
785,1,32.9,1931.0
785,2,1.1,230.0
785,3,-22.8,-1000.0
785,5,-27.6,-1165.0
786,1,33.3,1935.0
786,2,0.1,99.7
786,3,-23.3,-986.0
786,5,-24.5,-1140.2
787,1,34.8,1886.8
787,2,0.8,265.0
787,3,-22.9,-996.0
787,5,-22.0,-1111.8
788,1,52.0,2525.0
788,2,3.0,117.0
788,3,-18.1,-980.0
788,5,-21.4,-1027.0
789,1,50.1,2607.0
789,2,4.1,386.0
789,3,-21.8,-985.0
789,5,-24.0,-1228.0
790,1,41.5,2153.0
790,2,1.6,267.9
790,3,-23.2,-983.0
790,5,-25.9,-1847.0
791,1,35.6,1941.9
791,2,1.7,266.4
791,3,-23.3,-988.0
791,5,-25.2,-1912.0
792,1,28.8,1543.0
792,2,-2.1,116.7
792,3,-20.6,-962.0
792,5,-23.9,-1794.0
793,1,28.6,1355.0
793,2,-0.8,-78.4
793,3,-20.5,-900.0
793,5,-25.6,-1431.0
794,1,25.6,1301.0
794,2,-0.8,74.3
794,3,-20.6,-881.0
794,5,-22.4,-1420.8
795,1,29.8,1537.0
795,2,-2.6,59.5
795,3,-20.6,-916.0
795,5,-20.4,-936.9
796,1,23.2,1257.0
796,2,-1.3,103.7
796,3,-18.4,-920.0
796,5,-14.3,-897.0
797,1,21.0,1236.0
797,2,-3.0,99.5
797,3,-19.1,-973.0
797,5,-11.6,-681.0
798,1,19.4,961.0
798,2,-5.3,-604.9
798,3,-23.4,-994.0
798,5,-13.9,-1015.0
799,1,16.2,869.0
799,2,-4.3,407.3
799,3,-23.3,-994.0
799,5,-14.3,-767.0
800,1,16.0,857.0
800,2,-1.7,98.2
800,3,-22.7,-994.0
800,5,-14.7,-763.6
801,1,18.4,1009.0
801,2,3.0,402.0
801,3,-22.2,-957.0
801,5,-15.6,-762.0
802,1,16.8,943.0
802,2,4.2,321.4
802,3,-19.5,-941.0
802,5,-17.6,-765.7
803,1,17.3,960.8
803,2,5.7,418.3
803,3,-21.5,-942.0
803,5,-22.6,-1465.0
804,1,24.5,1685.0
804,2,8.2,627.7
804,3,-23.2,-1010.0
804,5,-31.9,-1459.0
805,1,34.9,1662.0
805,2,12.0,666.1
805,3,-23.9,-1027.0
805,5,-28.5,-1455.0
806,1,43.1,2143.0
806,2,12.6,719.8
806,3,-20.2,-1027.0
806,5,-27.8,-1471.0
807,1,49.4,2197.0
807,2,13.3,708.7
807,3,-22.1,-1019.0
807,5,-29.0,-1468.0
808,1,54.7,2604.0
808,2,15.2,742.0
808,3,-24.3,-1025.0
808,5,-32.4,-1458.8
809,1,57.9,2597.0
809,2,16.6,730.0
809,3,-24.5,-1030.0
809,5,31.5,1468.7
810,1,58.9,2669.0
810,2,15.8,779.4
810,3,-23.9,-1035.0
810,5,-31.7,-1460.0
811,1,58.2,2642.2
811,2,12.8,685.8
811,3,-23.3,-981.0
811,5,-32.5,-1467.0
812,1,51.5,2594.0
812,2,15.7,776.7
812,3,-23.4,-988.0
812,5,-28.3,-1442.0
813,1,57.2,2590.0
813,2,16.2,765.2
813,3,-18.8,-985.0
813,5,-30.0,-1479.0
814,1,58.0,2611.0
814,2,16.1,733.7
814,3,-12.7,-551.0
814,5,-32.1,-1476.0
815,1,52.9,2562.4
815,2,15.1,697.8
815,3,-12.7,-566.0
815,5,-33.2,-1466.6
816,1,50.2,2412.0
816,2,14.2,681.3
816,3,-21.1,-1028.0
816,5,-26.2,-1454.0
817,1,55.5,2523.0
817,2,14.7,-419.5
817,3,-24.3,-1023.0
817,5,-26.2,-1441.0
818,1,51.6,2517.0
818,2,16.5,787.1
818,3,-24.6,-1040.0
818,5,-28.3,-1446.2
819,1,51.6,2437.6
819,2,16.3,731.8
819,3,-24.6,-1036.0
819,5,-28.5,-1559.2
820,1,50.9,2331.0
820,2,17.2,833.2
820,3,-24.3,-1039.0
820,5,-30.8,-1463.0
821,1,56.5,2434.0
821,2,16.3,857.4
821,3,-23.9,-1028.0
821,5,-32.9,-1465.0
822,1,53.9,2509.0
822,2,14.6,782.5
822,3,-23.7,-999.0
822,5,-31.9,-1466.0
823,1,44.5,2412.0
823,2,15.7,771.8
823,3,-23.6,-1012.0
823,5,-25.6,-1419.1
824,1,55.7,2526.0
824,2,16.9,797.7
824,3,-23.7,-1001.0
824,5,-25.4,-1289.0
825,1,53.7,2368.0
825,2,16.2,846.3
825,3,-23.7,-999.0
825,5,-26.5,-1252.0
826,1,47.7,2457.0
826,2,15.6,707.8
826,3,-23.6,-1000.0
826,5,-27.9,-1417.2
827,1,45.3,2192.0
827,2,14.4,730.1
827,3,-23.4,-995.0
827,5,-24.0,-1204.8
828,1,45.5,2188.0
828,2,14.4,808.0
828,3,-23.6,-1006.0
828,5,-22.2,-1063.0
829,1,45.2,2186.0
829,2,9.0,658.5
829,3,-22.9,-1006.0
829,5,-21.7,-1060.0
