DateID,LineID,CountryID,StateID,RegionID,MaxLoading,MinLoading,AvgLoading,EnergyExchanged
438,72,2.0,,4.0,187.0,0.0,-84.0,-2.02
438,73,2.0,,4.0,258.0,21.0,145.0,3.49
438,74,3.0,,4.0,-942.0,-728.0,-900.0,-21.6
438,75,3.0,,4.0,-1486.0,-1209.0,-1389.0,-33.34
438,76,3.0,,5.0,-92.0,0.0,-87.0,-2.08
439,66,1.0,,4.0,684.0,233.0,495.0,11.88
439,67,1.0,,4.0,483.0,-223.0,145.0,3.48
439,68,1.0,,4.0,-218.0,32.0,-45.0,-1.07
439,69,1.0,,5.0,28.0,0.0,10.0,0.23
439,70,1.0,,5.0,52.0,25.0,48.0,1.16
439,71,2.0,,1.0,-74.0,0.0,-42.0,-1.02
439,72,2.0,,4.0,-210.0,-84.0,-93.0,-2.23
439,73,2.0,,4.0,478.0,38.0,190.0,4.56
439,74,3.0,,4.0,-945.0,-799.0,-903.0,-21.67
439,75,3.0,,4.0,-1480.0,-1106.0,-1355.0,-32.52
439,76,3.0,,5.0,-92.0,0.0,-69.0,-1.66
440,66,1.0,,4.0,735.0,485.0,649.0,15.58
440,67,1.0,,4.0,482.0,106.0,295.0,7.07
440,68,1.0,,4.0,130.0,-118.0,-28.0,-0.68
440,69,1.0,,5.0,30.0,6.0,18.0,0.43
440,70,1.0,,5.0,62.0,28.0,48.0,1.15
440,71,2.0,,1.0,-68.0,0.0,-38.0,-0.92
440,72,2.0,,4.0,-206.0,-83.0,-95.0,-2.27
440,73,2.0,,4.0,544.0,94.0,249.0,5.98
440,74,3.0,,4.0,-947.0,-459.0,-705.0,-16.92
440,75,3.0,,4.0,-1470.0,-1108.0,-1233.0,-29.6
440,76,3.0,,5.0,-83.0,0.0,-63.0,-1.5
441,66,1.0,,4.0,641.0,235.0,426.0,10.21
441,67,1.0,,4.0,464.0,188.0,322.0,7.73
441,68,1.0,,4.0,-128.0,35.0,-11.0,-0.27
441,69,1.0,,5.0,19.0,-7.0,-3.0,-0.08
441,70,1.0,,5.0,49.0,0.0,33.0,0.8
441,71,2.0,,1.0,-73.0,0.0,-42.0,-1.0
441,72,2.0,,4.0,-188.0,0.0,-80.0,-1.93
441,73,2.0,,4.0,429.0,187.0,308.0,7.38
441,74,3.0,,4.0,-945.0,-786.0,-895.0,-21.47
441,75,3.0,,4.0,-1451.0,-1052.0,-1257.0,-30.16
441,76,3.0,,5.0,-82.0,0.0,-68.0,-1.64
442,66,1.0,,4.0,680.0,347.0,397.0,9.53
442,67,1.0,,4.0,850.0,218.0,463.0,11.1
442,68,1.0,,4.0,49.0,-40.0,9.0,0.21
442,69,1.0,,5.0,12.0,0.0,3.0,0.06
442,70,1.0,,5.0,48.0,0.0,33.0,0.79
442,71,2.0,,1.0,-74.0,0.0,-40.0,-0.96
442,72,2.0,,4.0,0.0,0.0,0.0,0.0
442,73,2.0,,4.0,381.0,26.0,258.0,6.18
442,74,3.0,,4.0,-939.0,-784.0,-889.0,-21.33
442,75,3.0,,4.0,-1376.0,-813.0,-1001.0,-24.02
442,76,3.0,,5.0,-88.0,0.0,-70.0,-1.68
443,66,1.0,,4.0,647.0,261.0,440.0,10.57
443,67,1.0,,4.0,804.0,332.0,511.0,12.27
443,68,1.0,,4.0,-54.0,33.0,3.0,0.07
443,69,1.0,,5.0,12.0,0.0,3.0,0.08
443,70,1.0,,5.0,47.0,0.0,34.0,0.82
443,71,2.0,,1.0,-73.0,0.0,-35.0,-0.85
443,72,2.0,,4.0,0.0,0.0,0.0,0.0
443,73,2.0,,4.0,428.0,49.0,245.0,5.89
443,74,3.0,,4.0,-956.0,-784.0,-928.0,-22.27
443,75,3.0,,4.0,-1341.0,-806.0,-1060.0,-25.44
443,76,3.0,,5.0,-91.0,0.0,-73.0,-1.76
444,66,1.0,,4.0,601.0,291.0,436.0,10.46
444,67,1.0,,4.0,629.0,348.0,487.0,11.69
444,68,1.0,,4.0,-83.0,0.0,-8.0,-0.2
444,69,1.0,,5.0,8.0,-22.0,0.0,0.01
444,70,1.0,,5.0,41.0,0.0,33.0,0.78
444,71,2.0,,1.0,0.0,0.0,0.0,-1.01
444,72,2.0,,4.0,0.0,0.0,0.0,0.0
444,73,2.0,,4.0,469.0,252.0,350.0,8.39
444,74,3.0,,4.0,-941.0,-937.0,-941.0,-22.58
444,75,3.0,,4.0,-1322.0,-722.0,-928.0,-22.28
444,76,3.0,,5.0,-90.0,0.0,-72.0,-1.73
445,66,1.0,,4.0,527.0,321.0,380.0,9.12
445,67,1.0,,4.0,708.0,359.0,537.0,12.9
445,68,1.0,,4.0,-78.0,1.0,-5.0,-0.12
445,69,1.0,,5.0,0.0,0.0,0.0,0.0
445,70,1.0,,5.0,43.0,0.0,30.0,0.73
445,71,2.0,,1.0,-70.0,0.0,-36.0,-0.86
445,72,2.0,,4.0,0.0,0.0,-1.0,-0.04
445,73,2.0,,4.0,665.0,330.0,482.0,11.56
445,74,3.0,,4.0,-950.0,-943.0,-946.0,-22.71
445,75,3.0,,4.0,-747.0,-411.0,-513.0,-12.32
445,76,3.0,,5.0,-74.0,0.0,-56.0,-1.34
446,66,1.0,,4.0,665.0,451.0,589.0,14.13
446,67,1.0,,4.0,936.0,478.0,739.0,17.73
446,68,1.0,,4.0,-214.0,27.0,-10.0,-0.24
446,69,1.0,,5.0,18.0,1.0,8.0,0.19
446,70,1.0,,5.0,63.0,27.0,38.0,0.91
446,71,2.0,,1.0,0.0,0.0,0.0,0.0
446,72,2.0,,4.0,0.0,0.0,0.0,0.0
446,73,2.0,,4.0,676.0,373.0,509.0,12.22
446,74,3.0,,4.0,-946.0,-943.0,-945.0,-22.69
446,75,3.0,,4.0,-614.0,-405.0,-465.0,-11.15
446,76,3.0,,5.0,-97.0,0.0,-58.0,-1.38
447,66,1.0,,4.0,715.0,558.0,645.0,15.48
447,67,1.0,,4.0,915.0,296.0,575.0,13.81
447,68,1.0,,4.0,31.0,-23.0,4.0,0.09
447,69,1.0,,5.0,23.0,8.0,9.0,0.21
447,70,1.0,,5.0,59.0,36.0,50.0,1.21
447,71,2.0,,1.0,0.0,0.0,0.0,-0.45
447,72,2.0,,4.0,0.0,0.0,0.0,0.0
447,73,2.0,,4.0,546.0,336.0,472.0,11.33
447,74,3.0,,4.0,-943.0,-939.0,-942.0,-22.6
447,75,3.0,,4.0,-760.0,-404.0,-528.0,-12.67
447,76,3.0,,5.0,-80.0,0.0,-67.0,-1.6
448,66,1.0,,4.0,562.0,346.0,478.0,11.47
448,67,1.0,,4.0,549.0,334.0,426.0,10.22
448,68,1.0,,4.0,-45.0,8.0,-21.0,-0.51
448,69,1.0,,5.0,15.0,2.0,8.0,0.19
448,70,1.0,,5.0,72.0,38.0,52.0,1.25
448,71,2.0,,1.0,38.0,0.0,6.0,0.15
448,72,2.0,,4.0,0.0,0.0,0.0,0.0
448,73,2.0,,4.0,570.0,228.0,457.0,10.97
448,74,3.0,,4.0,-941.0,-939.0,-940.0,-22.56
448,75,3.0,,4.0,-764.0,-455.0,-655.0,-15.71
448,76,3.0,,5.0,-88.0,0.0,-78.0,-1.86
449,66,1.0,,4.0,508.0,405.0,447.0,10.72
449,67,1.0,,4.0,610.0,364.0,457.0,10.96
449,68,1.0,,4.0,-34.0,17.0,-30.0,-0.73
449,69,1.0,,5.0,15.0,5.0,10.0,0.25
449,70,1.0,,5.0,65.0,41.0,52.0,1.25
449,71,2.0,,1.0,-72.0,0.0,-28.0,-0.66
449,72,2.0,,4.0,0.0,0.0,0.0,0.0
449,73,2.0,,4.0,535.0,276.0,419.0,10.06
449,74,3.0,,4.0,-941.0,0.0,-935.0,-22.43
449,75,3.0,,4.0,-758.0,-355.0,-627.0,-15.06
449,76,3.0,,5.0,-93.0,0.0,-83.0,-2.0
450,66,1.0,,4.0,712.0,438.0,584.0,14.02
450,67,1.0,,4.0,884.0,344.0,445.0,10.69
450,68,1.0,,4.0,60.0,-27.0,0.0,0.01
450,69,1.0,,5.0,33.0,9.0,18.0,0.42
450,70,1.0,,5.0,61.0,15.0,41.0,0.98
450,71,2.0,,1.0,0.0,0.0,0.0,-0.8
450,72,2.0,,4.0,0.0,0.0,0.0,0.0
450,73,2.0,,4.0,425.0,25.0,328.0,7.88
450,74,3.0,,4.0,-938.0,-870.0,-934.0,-22.41
450,75,3.0,,4.0,-380.0,-364.0,-371.0,-8.91
450,76,3.0,,5.0,-95.0,0.0,-90.0,-2.16
451,66,1.0,,4.0,770.0,581.0,663.0,15.92
451,67,1.0,,4.0,973.0,438.0,696.0,16.7
451,68,1.0,,4.0,111.0,-83.0,18.0,0.43
451,69,1.0,,5.0,56.0,0.0,14.0,0.34
451,70,1.0,,5.0,60.0,0.0,45.0,1.07
451,71,2.0,,1.0,-70.0,0.0,-37.0,-0.89
451,72,2.0,,4.0,0.0,0.0,0.0,0.0
451,73,2.0,,4.0,558.0,365.0,449.0,10.78
451,74,3.0,,4.0,-940.0,-870.0,-938.0,-22.51
451,75,3.0,,4.0,-380.0,-360.0,-373.0,-8.95
451,76,3.0,,5.0,-98.0,0.0,-88.0,-2.12
452,66,1.0,,4.0,653.0,653.0,653.0,15.76
452,67,1.0,,4.0,867.0,597.0,703.0,16.86
452,68,1.0,,4.0,34.0,-15.0,17.0,0.41
452,69,1.0,,5.0,31.0,7.0,17.0,0.4
452,70,1.0,,5.0,63.0,-17.0,39.0,0.94
452,71,2.0,,1.0,-60.0,0.0,-24.0,-0.58
452,72,2.0,,4.0,0.0,0.0,0.0,0.0
452,73,2.0,,4.0,656.0,263.0,443.0,10.62
452,74,3.0,,4.0,-941.0,0.0,-939.0,-22.53
452,75,3.0,,4.0,-566.0,-181.0,-373.0,-8.96
452,76,3.0,,5.0,-97.0,0.0,-82.0,-1.96
453,66,1.0,,4.0,700.0,487.0,628.0,15.08
453,67,1.0,,4.0,2127.0,639.0,681.0,16.33
453,68,1.0,,4.0,52.0,-26.0,16.0,0.38
453,69,1.0,,5.0,23.0,0.0,11.0,0.27
453,70,1.0,,5.0,65.0,0.0,54.0,1.3
453,71,2.0,,1.0,50.0,0.0,5.0,0.11
453,72,2.0,,4.0,0.0,0.0,0.0,0.0
453,73,2.0,,4.0,596.0,276.0,445.0,10.69
453,74,3.0,,4.0,-933.0,-865.0,-922.0,-22.13
453,75,3.0,,4.0,-761.0,-183.0,-414.0,-9.93
453,76,3.0,,5.0,-94.0,0.0,-85.0,-2.05
454,66,1.0,,4.0,829.0,601.0,664.0,15.93
454,67,1.0,,4.0,748.0,-3.0,518.0,12.43
454,68,1.0,,4.0,-176.0,44.0,-30.0,-0.73
454,69,1.0,,5.0,28.0,6.0,13.0,0.32
454,70,1.0,,5.0,64.0,32.0,52.0,1.24
454,71,2.0,,1.0,0.0,0.0,0.0,0.09
454,72,2.0,,4.0,0.0,0.0,0.0,0.0
454,73,2.0,,4.0,659.0,360.0,480.0,11.51
454,74,3.0,,4.0,-937.0,-861.0,-927.0,-22.25
454,75,3.0,,4.0,-759.0,47.0,-258.0,-6.19
454,76,3.0,,5.0,-94.0,0.0,-73.0,-1.74
455,66,1.0,,4.0,845.0,660.0,725.0,17.41
455,67,1.0,,4.0,784.0,512.0,692.0,16.6
455,68,1.0,,4.0,107.0,1.0,24.0,0.58
455,69,1.0,,5.0,23.0,6.0,17.0,0.4
455,70,1.0,,5.0,60.0,35.0,47.0,1.12
455,71,2.0,,1.0,50.0,0.0,23.0,0.56
455,72,2.0,,4.0,0.0,0.0,0.0,0.0
455,73,2.0,,4.0,585.0,385.0,470.0,11.27
455,74,3.0,,4.0,-943.0,-861.0,-938.0,-22.52
455,75,3.0,,4.0,25.0,0.0,20.0,0.48
455,76,3.0,,5.0,-88.0,0.0,-74.0,-1.77
456,66,1.0,,4.0,804.0,516.0,723.0,17.36
456,67,1.0,,4.0,819.0,700.0,717.0,17.2
456,68,1.0,,4.0,23.0,-6.0,12.0,0.28
456,69,1.0,,5.0,19.0,0.0,15.0,0.36
456,70,1.0,,5.0,54.0,0.0,43.0,1.02
456,71,2.0,,1.0,0.0,0.0,0.0,0.82
456,72,2.0,,4.0,0.0,0.0,0.0,0.0
456,73,2.0,,4.0,575.0,335.0,518.0,12.44
456,74,3.0,,4.0,-953.0,-942.0,-945.0,-22.68
456,75,3.0,,4.0,51.0,0.0,35.0,0.84
456,76,3.0,,5.0,-86.0,0.0,-69.0,-1.66
457,66,1.0,,4.0,718.0,0.0,643.0,15.43
457,67,1.0,,4.0,786.0,709.0,724.0,17.37
457,68,1.0,,4.0,-28.0,24.0,-2.0,-0.06
457,69,1.0,,5.0,12.0,0.0,9.0,0.21
457,70,1.0,,5.0,52.0,0.0,39.0,0.94
457,71,2.0,,1.0,66.0,0.0,44.0,1.05
457,72,2.0,,4.0,0.0,0.0,0.0,0.0
457,73,2.0,,4.0,639.0,394.0,525.0,12.59
457,74,3.0,,4.0,-947.0,-944.0,-946.0,-22.71
457,75,3.0,,4.0,-764.0,0.0,-464.0,-11.14
457,76,3.0,,5.0,-84.0,0.0,-76.0,-1.82
458,66,1.0,,4.0,744.0,691.0,708.0,17.0
458,67,1.0,,4.0,825.0,674.0,713.0,17.11
458,68,1.0,,4.0,59.0,-17.0,12.0,0.28
458,69,1.0,,5.0,27.0,0.0,13.0,0.31
458,70,1.0,,5.0,66.0,0.0,21.0,0.5
458,71,2.0,,1.0,70.0,0.0,41.0,0.99
458,72,2.0,,4.0,0.0,0.0,0.0,0.0
458,73,2.0,,4.0,652.0,525.0,560.0,13.45
458,74,3.0,,4.0,-950.0,-936.0,-945.0,-22.68
458,75,3.0,,4.0,-1513.0,-356.0,-1033.0,-24.8
458,76,3.0,,5.0,-82.0,0.0,-75.0,-1.8
459,66,1.0,,4.0,758.0,681.0,758.0,18.87
459,67,1.0,,4.0,746.0,650.0,670.0,16.09
459,68,1.0,,4.0,57.0,0.0,6.0,0.16
459,69,1.0,,5.0,35.0,0.0,27.0,0.65
459,70,1.0,,5.0,61.0,0.0,52.0,1.25
459,71,2.0,,1.0,68.0,0.0,39.0,0.94
459,72,2.0,,4.0,0.0,0.0,0.0,0.0
459,73,2.0,,4.0,667.0,506.0,584.0,14.01
459,74,3.0,,4.0,-936.0,-491.0,-714.0,-17.14
459,75,3.0,,4.0,-1431.0,-1103.0,-1295.0,-31.08
459,76,3.0,,5.0,-84.0,0.0,-74.0,-1.78
460,66,1.0,,4.0,734.0,421.0,639.0,15.33
460,67,1.0,,4.0,720.0,668.0,671.0,16.1
460,68,1.0,,4.0,54.0,6.0,31.0,0.75
460,69,1.0,,5.0,34.0,0.0,23.0,0.56
460,70,1.0,,5.0,66.0,0.0,52.0,1.25
460,71,2.0,,1.0,0.0,0.0,0.0,0.86
460,72,2.0,,4.0,0.0,0.0,0.0,0.0
460,73,2.0,,4.0,654.0,415.0,555.0,13.33
460,74,3.0,,4.0,-944.0,-860.0,-921.0,-22.1
460,75,3.0,,4.0,-1431.0,-1004.0,-1222.0,-29.32
460,76,3.0,,5.0,-81.0,0.0,-75.0,-1.8
461,66,1.0,,4.0,724.0,684.0,693.0,16.63
461,67,1.0,,4.0,740.0,679.0,681.0,16.34
461,68,1.0,,4.0,43.0,-4.0,18.0,0.42
461,69,1.0,,5.0,34.0,28.0,30.0,0.72
461,70,1.0,,5.0,70.0,40.0,55.0,1.31
461,71,2.0,,1.0,64.0,0.0,41.0,0.98
461,72,2.0,,4.0,0.0,0.0,0.0,0.0
461,73,2.0,,4.0,668.0,440.0,568.0,13.62
461,74,3.0,,4.0,-949.0,-927.0,-931.0,-22.35
461,75,3.0,,4.0,-1181.0,-508.0,-708.0,-17.0
461,76,3.0,,5.0,-78.0,0.0,-64.0,-1.54
462,66,1.0,,4.0,729.0,0.0,641.0,15.38
462,67,1.0,,4.0,746.0,659.0,677.0,16.24
462,68,1.0,,4.0,39.0,5.0,22.0,0.52
462,69,1.0,,5.0,47.0,22.0,32.0,0.76
462,70,1.0,,5.0,71.0,48.0,59.0,1.41
462,71,2.0,,1.0,0.0,0.0,0.0,0.27
462,72,2.0,,4.0,0.0,0.0,0.0,0.0
462,73,2.0,,4.0,718.0,18.0,345.0,8.27
462,74,3.0,,4.0,-985.0,-934.0,-940.0,-22.55
462,75,3.0,,4.0,-755.0,-611.0,-698.0,-16.75
462,76,3.0,,5.0,-92.0,0.0,-78.0,-1.86
463,66,1.0,,4.0,735.0,685.0,717.0,17.22
463,67,1.0,,4.0,905.0,716.0,845.0,20.29
463,68,1.0,,4.0,53.0,17.0,35.0,0.84
463,69,1.0,,5.0,39.0,30.0,34.0,0.81
463,70,1.0,,5.0,70.0,38.0,54.0,1.3
463,71,2.0,,1.0,68.0,0.0,31.0,0.75
463,72,2.0,,4.0,0.0,0.0,0.0,0.0
463,73,2.0,,4.0,712.0,386.0,589.0,14.14
463,74,3.0,,4.0,-942.0,-939.0,-941.0,-22.59
463,75,3.0,,4.0,-1527.0,-700.0,-1135.0,-27.25
463,76,3.0,,5.0,-97.0,0.0,-88.0,-2.1
464,66,1.0,,4.0,748.0,705.0,727.0,17.46
464,67,1.0,,4.0,911.0,710.0,844.0,20.24
464,68,1.0,,4.0,72.0,22.0,33.0,0.79
464,69,1.0,,5.0,37.0,-5.0,8.0,0.2
464,70,1.0,,5.0,68.0,40.0,55.0,1.32
464,71,2.0,,1.0,54.0,0.0,28.0,0.66
464,72,2.0,,4.0,0.0,0.0,0.0,0.0
464,73,2.0,,4.0,457.0,318.0,457.0,15.85
464,74,3.0,,4.0,-940.0,-868.0,-927.0,-22.24
464,75,3.0,,4.0,-1527.0,-1206.0,-1376.0,-33.02
464,76,3.0,,5.0,-92.0,0.0,-85.0,-2.04
465,66,1.0,,4.0,743.0,614.0,676.0,16.23
465,67,1.0,,4.0,903.0,828.0,841.0,20.19
465,68,1.0,,4.0,76.0,17.0,47.0,1.12
465,69,1.0,,5.0,38.0,0.0,4.0,0.1
465,70,1.0,,5.0,64.0,43.0,51.0,1.23
465,71,2.0,,1.0,69.0,0.0,24.0,0.57
465,72,2.0,,4.0,0.0,0.0,0.0,0.0
465,73,2.0,,4.0,689.0,394.0,614.0,14.74
465,74,3.0,,4.0,-947.0,-867.0,-939.0,-22.52
465,75,3.0,,4.0,-1526.0,-1258.0,-1400.0,-33.6
465,76,3.0,,5.0,89.0,0.0,-78.0,-1.88
466,66,1.0,,4.0,720.0,0.0,660.0,15.83
466,67,1.0,,4.0,909.0,834.0,837.0,20.1
466,68,1.0,,4.0,75.0,0.0,5.0,0.11
466,69,1.0,,5.0,40.0,0.0,33.0,0.79
466,70,1.0,,5.0,57.0,0.0,44.0,1.06
466,71,2.0,,1.0,63.0,0.0,41.0,0.98
466,72,2.0,,4.0,0.0,0.0,0.0,0.0
466,73,2.0,,4.0,690.0,410.0,683.0,16.4
466,74,3.0,,4.0,-938.0,-864.0,-933.0,-22.38
466,75,3.0,,4.0,-1528.0,-1246.0,-1405.0,-33.72
466,76,3.0,,5.0,-92.0,0.0,-84.0,-2.02
467,66,1.0,,4.0,361.0,213.0,361.0,19.39
467,67,1.0,,4.0,903.0,763.0,804.0,19.3
467,68,1.0,,4.0,88.0,-80.0,1.0,0.03
467,69,1.0,,5.0,55.0,0.0,21.0,0.5
467,70,1.0,,5.0,61.0,0.0,48.0,1.15
467,71,2.0,,1.0,66.0,0.0,35.0,0.85
467,72,2.0,,4.0,0.0,0.0,0.0,0.0
467,73,2.0,,4.0,730.0,622.0,664.0,15.93
467,74,3.0,,4.0,-942.0,-864.0,-934.0,-22.42
467,75,3.0,,4.0,-1527.0,-1259.0,-1393.0,-33.44
467,76,3.0,,5.0,-101.0,0.0,-88.0,-2.1
468,66,1.0,,4.0,805.0,699.0,744.0,17.87
468,67,1.0,,4.0,977.0,835.0,854.0,20.49
468,68,1.0,,4.0,219.0,0.0,-4.0,-0.1
468,69,1.0,,5.0,48.0,-6.0,37.0,0.88
468,70,1.0,,5.0,68.0,35.0,52.0,1.25
468,71,2.0,,1.0,59.0,0.0,42.0,1.0
468,72,2.0,,4.0,0.0,0.0,0.0,0.0
468,73,2.0,,4.0,732.0,636.0,705.0,16.92
468,74,3.0,,4.0,-949.0,0.0,-939.0,-22.53
468,75,3.0,,4.0,-1378.0,-1052.0,-1216.0,-29.19
468,76,3.0,,5.0,-90.0,0.0,-73.0,-1.74
469,66,1.0,,4.0,763.0,0.0,686.0,16.46
469,67,1.0,,4.0,966.0,851.0,868.0,20.83
469,68,1.0,,4.0,216.0,0.0,-6.0,-0.15
469,69,1.0,,5.0,42.0,29.0,36.0,0.86
469,70,1.0,,5.0,64.0,35.0,51.0,1.21
469,71,2.0,,1.0,68.0,0.0,55.0,1.32
469,72,2.0,,4.0,0.0,0.0,0.0,0.0
469,73,2.0,,4.0,790.0,466.0,693.0,16.62
469,74,3.0,,4.0,-941.0,-864.0,-930.0,-22.33
469,75,3.0,,4.0,-1370.0,-1003.0,-1143.0,-27.43
469,76,3.0,,5.0,-94.0,0.0,-82.0,-1.96
470,66,1.0,,4.0,724.0,498.0,576.0,13.82
470,67,1.0,,4.0,955.0,807.0,831.0,19.95
470,68,1.0,,4.0,140.0,39.0,78.0,1.88
470,69,1.0,,5.0,39.0,29.0,31.0,0.74
470,70,1.0,,5.0,71.0,45.0,55.0,1.31
470,71,2.0,,1.0,69.0,0.0,53.0,1.27
470,72,2.0,,4.0,0.0,0.0,0.0,0.0
470,73,2.0,,4.0,760.0,542.0,666.0,15.99
470,74,3.0,,4.0,-935.0,-864.0,-933.0,-22.4
470,75,3.0,,4.0,-1149.0,-1108.0,-1135.0,-27.24
470,76,3.0,,5.0,-94.0,0.0,-84.0,-2.02
471,66,1.0,,4.0,541.0,503.0,529.0,12.69
471,67,1.0,,4.0,889.0,825.0,831.0,19.96
471,68,1.0,,4.0,127.0,22.0,79.0,1.89
471,69,1.0,,5.0,36.0,21.0,28.0,0.66
471,70,1.0,,5.0,71.0,21.0,53.0,1.28
471,71,2.0,,1.0,66.0,0.0,48.0,1.15
471,72,2.0,,4.0,0.0,0.0,0.0,0.0
471,73,2.0,,4.0,651.0,555.0,626.0,15.03
471,74,3.0,,4.0,-935.0,-859.0,-922.0,-22.14
471,75,3.0,,4.0,-1149.0,-1088.0,-1136.0,-27.26
471,76,3.0,,5.0,-93.0,0.0,-86.0,-2.06
472,66,1.0,,4.0,721.0,528.0,597.0,14.33
472,67,1.0,,4.0,904.0,616.0,831.0,19.95
472,68,1.0,,4.0,153.0,44.0,117.0,2.82
472,69,1.0,,5.0,40.0,23.0,33.0,0.79
472,70,1.0,,5.0,66.0,10.0,48.0,1.16
472,71,2.0,,1.0,67.0,0.0,42.0,1.0
472,72,2.0,,4.0,0.0,0.0,0.0,0.0
472,73,2.0,,4.0,794.0,560.0,624.0,14.97
472,74,3.0,,4.0,-929.0,-859.0,-929.0,-22.3
472,75,3.0,,4.0,-1151.0,-1122.0,-1137.0,-27.3
472,76,3.0,,5.0,-101.0,0.0,-87.0,-2.09
473,66,1.0,,4.0,729.0,674.0,708.0,17.0
473,67,1.0,,4.0,1046.0,801.0,904.0,21.7
473,68,1.0,,4.0,154.0,9.0,71.0,1.71
473,69,1.0,,5.0,43.0,28.0,38.0,0.9
473,70,1.0,,5.0,67.0,38.0,56.0,1.35
473,71,2.0,,1.0,67.0,0.0,22.0,0.53
473,72,2.0,,4.0,0.0,0.0,0.0,0.0
473,73,2.0,,4.0,731.0,595.0,673.0,16.14
473,74,3.0,,4.0,-933.0,-930.0,-933.0,-22.39
473,75,3.0,,4.0,-1147.0,-1117.0,-1137.0,-27.28
473,76,3.0,,5.0,-102.0,0.0,-89.0,-2.14
474,66,1.0,,4.0,748.0,656.0,692.0,16.61
474,67,1.0,,4.0,907.0,825.0,835.0,20.04
474,68,1.0,,4.0,158.0,0.0,13.0,0.31
474,69,1.0,,5.0,62.0,0.0,50.0,1.2
474,70,1.0,,5.0,59.0,0.0,24.0,0.57
474,71,2.0,,1.0,51.0,0.0,10.0,0.24
474,72,2.0,,4.0,0.0,0.0,0.0,0.0
474,73,2.0,,4.0,672.0,585.0,626.0,15.03
474,74,3.0,,4.0,-933.0,-862.0,-922.0,-22.13
474,75,3.0,,4.0,-1153.0,-998.0,-1110.0,-26.65
474,76,3.0,,5.0,-106.0,0.0,-97.0,-2.32
475,66,1.0,,4.0,754.0,690.0,741.0,17.79
475,67,1.0,,4.0,912.0,835.0,852.0,20.45
475,68,1.0,,4.0,166.0,99.0,133.0,3.2
475,69,1.0,,5.0,64.0,0.0,52.0,1.24
475,70,1.0,,5.0,65.0,0.0,25.0,0.6
475,71,2.0,,1.0,0.0,0.0,0.0,0.97
475,72,2.0,,4.0,0.0,0.0,0.0,0.0
475,73,2.0,,4.0,744.0,518.0,606.0,14.55
475,74,3.0,,4.0,-936.0,-863.0,-933.0,-22.4
475,75,3.0,,4.0,-1317.0,-911.0,-1066.0,-25.59
475,76,3.0,,5.0,-101.0,0.0,-82.0,-1.96
476,66,1.0,,4.0,772.0,683.0,699.0,16.78
476,67,1.0,,4.0,916.0,0.0,840.0,20.16
476,68,1.0,,4.0,148.0,86.0,-101.0,-2.43
476,69,1.0,,5.0,40.0,20.0,35.0,0.83
476,70,1.0,,5.0,69.0,39.0,53.0,1.26
476,71,2.0,,1.0,65.0,0.0,44.0,1.05
476,72,2.0,,4.0,0.0,0.0,0.0,0.0
476,73,2.0,,4.0,718.0,613.0,665.0,15.97
476,74,3.0,,4.0,-935.0,-934.0,-935.0,-22.99
476,75,3.0,,4.0,-1372.0,-1006.0,-1193.0,-28.64
476,76,3.0,,5.0,-89.0,0.0,-75.0,-1.8
477,66,1.0,,4.0,785.0,681.0,759.0,18.21
477,67,1.0,,4.0,972.0,847.0,849.0,20.37
477,68,1.0,,4.0,237.0,89.0,-170.0,-4.09
477,69,1.0,,5.0,44.0,27.0,33.0,0.8
477,70,1.0,,5.0,64.0,39.0,52.0,1.25
477,71,2.0,,1.0,66.0,0.0,45.0,1.09
477,72,2.0,,4.0,0.0,0.0,0.0,0.0
477,73,2.0,,4.0,708.0,287.0,607.0,14.56
477,74,3.0,,4.0,-937.0,-935.0,-936.0,-22.46
477,75,3.0,,4.0,-1369.0,-805.0,-1031.0,-24.75
477,76,3.0,,5.0,-92.0,0.0,-79.0,-1.9
478,66,1.0,,4.0,728.0,0.0,656.0,15.75
478,67,1.0,,4.0,932.0,854.0,858.0,20.58
478,68,1.0,,4.0,133.0,65.0,84.0,2.02
478,69,1.0,,5.0,34.0,22.0,30.0,0.72
478,70,1.0,,5.0,66.0,31.0,50.0,1.21
478,71,2.0,,1.0,66.0,0.0,51.0,1.22
478,72,2.0,,4.0,0.0,0.0,0.0,0.0
478,73,2.0,,4.0,726.0,269.0,628.0,15.08
478,74,3.0,,4.0,-937.0,-924.0,-930.0,-22.31
478,75,3.0,,4.0,-1115.0,-809.0,-923.0,-22.14
478,76,3.0,,5.0,-86.0,0.0,-75.0,-1.8
479,66,1.0,,4.0,737.0,691.0,712.0,17.09
479,67,1.0,,4.0,935.0,839.0,849.0,20.39
479,68,1.0,,4.0,148.0,83.0,96.0,2.3
479,69,1.0,,5.0,37.0,27.0,33.0,0.79
479,70,1.0,,5.0,69.0,38.0,58.0,1.38
479,71,2.0,,1.0,70.0,0.0,56.0,1.34
479,72,2.0,,4.0,0.0,0.0,0.0,0.0
479,73,2.0,,4.0,723.0,580.0,612.0,14.69
479,74,3.0,,4.0,-926.0,-924.0,-925.0,-22.2
479,75,3.0,,4.0,-1288.0,-802.0,-927.0,-22.25
479,76,3.0,,5.0,-84.0,0.0,-71.0,-1.7
480,66,1.0,,4.0,729.0,-40.0,616.0,14.79
480,67,1.0,,4.0,911.0,0.0,706.0,16.94
480,68,1.0,,4.0,159.0,77.0,119.0,2.86
