DateID,CountryID,MechanismID,ExchangeDirection,ExchangeValue
383,1,1,Import,5.18
383,1,2,Import,0.0
383,1,3,Import,0.0
383,1,4,Import,0.0
383,1,5,Import,0.0
383,1,6,Import,0.0
383,1,7,Import,0.0
383,1,8,Import,0.0
383,2,1,Import,0.0
383,2,2,Import,0.0
383,2,3,Import,0.0
383,2,4,Import,0.0
383,2,5,Import,0.0
383,2,6,Import,0.0
383,2,7,Import,0.0
383,2,8,Import,0.0
383,3,1,Import,0.0
383,3,2,Import,0.0
383,3,3,Import,0.0
383,3,4,Import,0.0
383,3,5,Import,0.0
383,3,6,Import,0.0
383,3,7,Import,0.0
383,3,8,Import,0.0
383,4,1,Import,0.0
383,4,2,Import,0.0
383,4,3,Import,0.0
383,4,4,Import,0.0
383,4,5,Import,0.0
383,4,6,Import,0.0
383,4,7,Import,0.0
383,4,8,Import,0.0
383,7,1,Import,5.18
383,7,2,Import,0.0
383,7,3,Import,0.0
383,7,4,Import,0.0
383,7,5,Import,0.0
383,7,6,Import,0.0
383,7,7,Import,0.0
383,7,8,Import,0.0
383,1,1,NET,5.18
383,1,2,NET,0.0
383,1,3,NET,-1.78
383,1,4,NET,0.0
383,1,5,NET,0.0
383,1,6,NET,0.0
383,1,7,NET,0.0
383,1,8,NET,0.0
383,2,1,NET,-0.24
383,2,2,NET,0.0
383,2,3,NET,-6.37
383,2,4,NET,0.0
383,2,5,NET,0.0
383,2,6,NET,0.0
383,2,7,NET,0.0
383,2,8,NET,0.0
383,3,1,NET,-21.76
383,3,2,NET,0.0
383,3,3,NET,0.0
383,3,4,NET,0.0
383,3,5,NET,0.0
383,3,6,NET,0.0
383,3,7,NET,0.0
383,3,8,NET,0.0
383,4,1,NET,0.0
383,4,2,NET,0.0
383,4,3,NET,0.0
383,4,4,NET,0.0
383,4,5,NET,0.0
383,4,6,NET,0.0
383,4,7,NET,0.0
383,4,8,NET,0.0
383,8,1,NET,-16.82
383,8,2,NET,0.0
383,8,3,NET,-8.15
383,8,4,NET,0.0
383,8,5,NET,0.0
383,8,6,NET,0.0
383,8,7,NET,0.0
383,8,8,NET,0.0
384,1,1,Export,0.0
384,1,2,Export,0.0
384,1,3,Export,1.1
384,1,4,Export,0.0
384,1,5,Export,0.0
384,1,6,Export,0.0
384,1,7,Export,0.0
384,1,8,Export,0.0
384,2,1,Export,0.32
384,2,2,Export,0.0
384,2,3,Export,6.37
384,2,4,Export,0.0
384,2,5,Export,0.0
384,2,6,Export,0.0
384,2,7,Export,0.0
384,2,8,Export,0.0
384,3,1,Export,21.73
384,3,2,Export,0.0
384,3,3,Export,0.0
384,3,4,Export,0.0
384,3,5,Export,0.0
384,3,6,Export,0.0
384,3,7,Export,0.0
384,3,8,Export,0.0
384,4,1,Export,0.0
384,4,2,Export,0.0
384,4,3,Export,0.0
384,4,4,Export,0.0
384,4,5,Export,0.0
384,4,6,Export,0.0
384,4,7,Export,0.0
384,4,8,Export,0.0
384,6,1,Export,22.05
384,6,2,Export,0.0
384,6,3,Export,7.47
384,6,4,Export,0.0
384,6,5,Export,0.0
384,6,6,Export,0.0
384,6,7,Export,0.0
384,6,8,Export,0.0
384,1,1,Import,1.35
384,1,2,Import,0.0
384,1,3,Import,0.0
384,1,4,Import,0.0
384,1,5,Import,0.0
384,1,6,Import,0.0
384,1,7,Import,0.0
384,1,8,Import,0.0
384,2,1,Import,0.0
384,2,2,Import,0.0
384,2,3,Import,0.0
384,2,4,Import,0.0
384,2,5,Import,0.0
384,2,6,Import,0.0
384,2,7,Import,0.0
384,2,8,Import,0.0
384,3,1,Import,0.0
384,3,2,Import,0.0
384,3,3,Import,0.0
384,3,4,Import,0.0
384,3,5,Import,0.0
384,3,6,Import,0.0
384,3,7,Import,0.0
384,3,8,Import,0.0
384,4,1,Import,0.0
384,4,2,Import,0.0
384,4,3,Import,0.0
384,4,4,Import,0.0
384,4,5,Import,0.0
384,4,6,Import,0.0
384,4,7,Import,0.0
384,4,8,Import,0.0
384,7,1,Import,1.35
384,7,2,Import,0.0
384,7,3,Import,0.0
384,7,4,Import,0.0
384,7,5,Import,0.0
384,7,6,Import,0.0
384,7,7,Import,0.0
384,7,8,Import,0.0
384,1,1,NET,1.35
384,1,2,NET,0.0
384,1,3,NET,-1.1
384,1,4,NET,0.0
384,1,5,NET,0.0
384,1,6,NET,0.0
384,1,7,NET,0.0
384,1,8,NET,0.0
384,2,1,NET,-0.32
384,2,2,NET,0.0
384,2,3,NET,-6.37
384,2,4,NET,0.0
384,2,5,NET,0.0
384,2,6,NET,0.0
384,2,7,NET,0.0
384,2,8,NET,0.0
384,3,1,NET,-21.73
384,3,2,NET,0.0
384,3,3,NET,0.0
384,3,4,NET,0.0
384,3,5,NET,0.0
384,3,6,NET,0.0
384,3,7,NET,0.0
384,3,8,NET,0.0
384,4,1,NET,0.0
384,4,2,NET,0.0
384,4,3,NET,0.0
384,4,4,NET,0.0
384,4,5,NET,0.0
384,4,6,NET,0.0
384,4,7,NET,0.0
384,4,8,NET,0.0
384,8,1,NET,-20.7
384,8,2,NET,0.0
384,8,3,NET,-7.47
384,8,4,NET,0.0
384,8,5,NET,0.0
384,8,6,NET,0.0
384,8,7,NET,0.0
384,8,8,NET,0.0
385,1,1,Export,0.0
385,1,2,Export,0.0
385,1,3,Export,0.0
385,1,4,Export,0.0
385,1,5,Export,0.0
385,1,6,Export,0.0
385,1,7,Export,0.0
385,1,8,Export,0.0
385,2,1,Export,0.35
385,2,2,Export,0.0
385,2,3,Export,6.37
385,2,4,Export,0.0
385,2,5,Export,0.0
385,2,6,Export,0.0
385,2,7,Export,0.0
385,2,8,Export,0.0
385,3,1,Export,21.76
385,3,2,Export,0.0
385,3,3,Export,0.0
385,3,4,Export,0.0
385,3,5,Export,0.0
385,3,6,Export,0.0
385,3,7,Export,0.0
385,3,8,Export,0.0
385,4,1,Export,0.0
385,4,2,Export,0.0
385,4,3,Export,0.0
385,4,4,Export,0.0
385,4,5,Export,0.0
385,4,6,Export,0.0
385,4,7,Export,0.0
385,4,8,Export,0.0
385,6,1,Export,22.11
385,6,2,Export,0.0
385,6,3,Export,6.37
385,6,4,Export,0.0
385,6,5,Export,0.0
385,6,6,Export,0.0
385,6,7,Export,0.0
385,6,8,Export,0.0
385,1,1,Import,0.52
385,1,2,Import,0.0
385,1,3,Import,0.0
385,1,4,Import,0.0
385,1,5,Import,0.0
385,1,6,Import,0.0
385,1,7,Import,0.0
385,1,8,Import,0.0
385,2,1,Import,0.0
385,2,2,Import,0.0
385,2,3,Import,0.0
385,2,4,Import,0.0
385,2,5,Import,0.0
385,2,6,Import,0.0
385,2,7,Import,0.0
385,2,8,Import,0.0
385,3,1,Import,0.0
385,3,2,Import,0.0
385,3,3,Import,0.0
385,3,4,Import,0.0
385,3,5,Import,0.0
385,3,6,Import,0.0
385,3,7,Import,0.0
385,3,8,Import,0.0
385,4,1,Import,0.0
385,4,2,Import,0.0
385,4,3,Import,0.0
385,4,4,Import,0.0
385,4,5,Import,0.0
385,4,6,Import,0.0
385,4,7,Import,0.0
385,4,8,Import,0.0
385,7,1,Import,0.52
385,7,2,Import,0.0
385,7,3,Import,0.0
385,7,4,Import,0.0
385,7,5,Import,0.0
385,7,6,Import,0.0
385,7,7,Import,0.0
385,7,8,Import,0.0
385,1,1,NET,0.52
385,1,2,NET,0.0
385,1,3,NET,0.0
385,1,4,NET,0.0
385,1,5,NET,0.0
385,1,6,NET,0.0
385,1,7,NET,0.0
385,1,8,NET,0.0
385,2,1,NET,-0.35
385,2,2,NET,0.0
385,2,3,NET,-6.37
385,2,4,NET,0.0
385,2,5,NET,0.0
385,2,6,NET,0.0
385,2,7,NET,0.0
385,2,8,NET,0.0
385,3,1,NET,-21.76
385,3,2,NET,0.0
385,3,3,NET,0.0
385,3,4,NET,0.0
385,3,5,NET,0.0
385,3,6,NET,0.0
385,3,7,NET,0.0
385,3,8,NET,0.0
385,4,1,NET,0.0
385,4,2,NET,0.0
385,4,3,NET,0.0
385,4,4,NET,0.0
385,4,5,NET,0.0
385,4,6,NET,0.0
385,4,7,NET,0.0
385,4,8,NET,0.0
385,8,1,NET,-21.59
385,8,2,NET,0.0
385,8,3,NET,-6.37
385,8,4,NET,0.0
385,8,5,NET,0.0
385,8,6,NET,0.0
385,8,7,NET,0.0
385,8,8,NET,0.0
386,1,1,Export,0.0
386,1,2,Export,0.0
386,1,3,Export,0.56
386,1,4,Export,0.0
386,1,5,Export,0.0
386,1,6,Export,0.0
386,1,7,Export,0.0
386,1,8,Export,0.0
386,2,1,Export,0.33
386,2,2,Export,0.0
386,2,3,Export,6.37
386,2,4,Export,0.0
386,2,5,Export,0.0
386,2,6,Export,0.0
386,2,7,Export,0.0
386,2,8,Export,0.0
386,3,1,Export,21.66
386,3,2,Export,0.0
386,3,3,Export,0.0
386,3,4,Export,0.0
386,3,5,Export,0.0
386,3,6,Export,0.0
386,3,7,Export,0.0
386,3,8,Export,0.0
386,4,1,Export,0.0
386,4,2,Export,0.0
386,4,3,Export,0.0
386,4,4,Export,0.0
386,4,5,Export,0.0
386,4,6,Export,0.0
386,4,7,Export,0.0
386,4,8,Export,0.0
386,6,1,Export,21.99
386,6,2,Export,0.0
386,6,3,Export,6.93
386,6,4,Export,0.0
386,6,5,Export,0.0
386,6,6,Export,0.0
386,6,7,Export,0.0
386,6,8,Export,0.0
386,1,1,Import,2.33
386,1,2,Import,0.0
386,1,3,Import,0.0
386,1,4,Import,0.0
386,1,5,Import,0.0
386,1,6,Import,0.0
386,1,7,Import,0.0
386,1,8,Import,0.0
386,2,1,Import,0.0
386,2,2,Import,0.0
386,2,3,Import,0.0
386,2,4,Import,0.0
386,2,5,Import,0.0
386,2,6,Import,0.0
386,2,7,Import,0.0
386,2,8,Import,0.0
386,3,1,Import,0.0
386,3,2,Import,0.0
386,3,3,Import,0.0
386,3,4,Import,0.0
386,3,5,Import,0.0
386,3,6,Import,0.0
386,3,7,Import,0.0
386,3,8,Import,0.0
386,4,1,Import,0.0
386,4,2,Import,0.0
386,4,3,Import,0.0
386,4,4,Import,0.0
386,4,5,Import,0.0
386,4,6,Import,0.0
386,4,7,Import,0.0
386,4,8,Import,0.0
386,7,1,Import,2.33
386,7,2,Import,0.0
386,7,3,Import,0.0
386,7,4,Import,0.0
386,7,5,Import,0.0
386,7,6,Import,0.0
386,7,7,Import,0.0
386,7,8,Import,0.0
386,1,1,NET,2.33
386,1,2,NET,0.0
386,1,3,NET,-0.56
386,1,4,NET,0.0
386,1,5,NET,0.0
386,1,6,NET,0.0
386,1,7,NET,0.0
386,1,8,NET,0.0
386,2,1,NET,-0.33
386,2,2,NET,0.0
386,2,3,NET,-6.37
386,2,4,NET,0.0
386,2,5,NET,0.0
386,2,6,NET,0.0
386,2,7,NET,0.0
386,2,8,NET,0.0
386,3,1,NET,-21.66
386,3,2,NET,0.0
386,3,3,NET,0.0
386,3,4,NET,0.0
386,3,5,NET,0.0
386,3,6,NET,0.0
386,3,7,NET,0.0
386,3,8,NET,0.0
386,4,1,NET,0.0
386,4,2,NET,0.0
386,4,3,NET,0.0
386,4,4,NET,0.0
386,4,5,NET,0.0
386,4,6,NET,0.0
386,4,7,NET,0.0
386,4,8,NET,0.0
386,8,1,NET,-19.66
386,8,2,NET,0.0
386,8,3,NET,-6.93
386,8,4,NET,0.0
386,8,5,NET,0.0
386,8,6,NET,0.0
386,8,7,NET,0.0
386,8,8,NET,0.0
387,1,1,Export,0.0
387,1,2,Export,0.0
387,1,3,Export,0.0
387,1,4,Export,0.0
387,1,5,Export,0.0
387,1,6,Export,0.0
387,1,7,Export,0.0
387,1,8,Export,0.0
387,2,1,Export,0.19
387,2,2,Export,0.0
387,2,3,Export,6.34
387,2,4,Export,0.0
387,2,5,Export,0.0
387,2,6,Export,0.0
387,2,7,Export,0.0
387,2,8,Export,0.0
387,3,1,Export,20.62
387,3,2,Export,0.0
387,3,3,Export,0.0
387,3,4,Export,0.0
387,3,5,Export,0.0
387,3,6,Export,0.0
387,3,7,Export,0.0
387,3,8,Export,0.0
387,4,1,Export,0.0
387,4,2,Export,0.0
387,4,3,Export,0.0
387,4,4,Export,0.0
387,4,5,Export,0.0
387,4,6,Export,0.0
387,4,7,Export,0.0
387,4,8,Export,0.0
387,6,1,Export,20.81
387,6,2,Export,0.0
387,6,3,Export,6.34
387,6,4,Export,0.0
387,6,5,Export,0.0
387,6,6,Export,0.0
387,6,7,Export,0.0
387,6,8,Export,0.0
387,1,1,Import,1.4
387,1,2,Import,0.0
387,1,3,Import,0.0
387,1,4,Import,0.0
387,1,5,Import,0.0
387,1,6,Import,0.0
387,1,7,Import,0.0
387,1,8,Import,0.0
387,2,1,Import,0.0
387,2,2,Import,0.0
387,2,3,Import,0.0
387,2,4,Import,0.0
387,2,5,Import,0.0
387,2,6,Import,0.0
387,2,7,Import,0.0
387,2,8,Import,0.0
387,3,1,Import,0.0
387,3,2,Import,0.0
387,3,3,Import,0.0
387,3,4,Import,0.0
387,3,5,Import,0.0
387,3,6,Import,0.0
387,3,7,Import,0.0
387,3,8,Import,0.0
387,4,1,Import,0.0
387,4,2,Import,0.0
387,4,3,Import,0.0
387,4,4,Import,0.0
387,4,5,Import,0.0
387,4,6,Import,0.0
387,4,7,Import,0.0
387,4,8,Import,0.0
387,7,1,Import,1.4
387,7,2,Import,0.0
387,7,3,Import,0.0
387,7,4,Import,0.0
387,7,5,Import,0.0
387,7,6,Import,0.0
387,7,7,Import,0.0
387,7,8,Import,0.0
387,1,1,NET,1.4
387,1,2,NET,0.0
387,1,3,NET,0.0
387,1,4,NET,0.0
387,1,5,NET,0.0
387,1,6,NET,0.0
387,1,7,NET,0.0
387,1,8,NET,0.0
387,2,1,NET,-0.19
387,2,2,NET,0.0
387,2,3,NET,-6.34
387,2,4,NET,0.0
387,2,5,NET,0.0
387,2,6,NET,0.0
387,2,7,NET,0.0
387,2,8,NET,0.0
387,3,1,NET,-20.62
387,3,2,NET,0.0
387,3,3,NET,0.0
387,3,4,NET,0.0
387,3,5,NET,0.0
387,3,6,NET,0.0
387,3,7,NET,0.0
387,3,8,NET,0.0
387,4,1,NET,0.0
387,4,2,NET,0.0
387,4,3,NET,0.0
387,4,4,NET,0.0
387,4,5,NET,0.0
387,4,6,NET,0.0
387,4,7,NET,0.0
387,4,8,NET,0.0
387,8,1,NET,-19.41
387,8,2,NET,0.0
387,8,3,NET,-6.34
387,8,4,NET,0.0
387,8,5,NET,0.0
387,8,6,NET,0.0
387,8,7,NET,0.0
387,8,8,NET,0.0
388,1,1,Export,0.0
388,1,2,Export,0.0
388,1,3,Export,0.0
388,1,4,Export,0.0
388,1,5,Export,0.0
388,1,6,Export,1.95
388,1,7,Export,0.0
388,1,8,Export,0.0
388,2,1,Export,0.3
388,2,2,Export,0.0
388,2,3,Export,6.35
388,2,4,Export,0.0
388,2,5,Export,0.0
388,2,6,Export,0.0
388,2,7,Export,0.0
388,2,8,Export,0.0
388,3,1,Export,20.64
388,3,2,Export,0.0
388,3,3,Export,0.0
388,3,4,Export,0.0
388,3,5,Export,0.0
388,3,6,Export,0.0
388,3,7,Export,0.0
388,3,8,Export,0.0
388,4,1,Export,0.0
388,4,2,Export,0.0
388,4,3,Export,0.0
388,4,4,Export,0.0
388,4,5,Export,0.0
388,4,6,Export,0.0
388,4,7,Export,0.0
388,4,8,Export,0.0
388,6,1,Export,20.94
388,6,2,Export,0.0
388,6,3,Export,6.35
388,6,4,Export,0.0
388,6,5,Export,0.0
388,6,6,Export,1.95
388,6,7,Export,0.0
388,6,8,Export,0.0
388,1,1,Import,0.36
388,1,2,Import,0.0
388,1,3,Import,0.0
388,1,4,Import,0.0
388,1,5,Import,0.0
388,1,6,Import,0.0
388,1,7,Import,0.0
388,1,8,Import,0.0
388,2,1,Import,0.0
388,2,2,Import,0.0
388,2,3,Import,0.0
388,2,4,Import,0.0
388,2,5,Import,0.0
388,2,6,Import,0.0
388,2,7,Import,0.0
388,2,8,Import,0.0
388,3,1,Import,0.0
388,3,2,Import,0.0
388,3,3,Import,0.0
388,3,4,Import,0.0
388,3,5,Import,0.0
388,3,6,Import,0.0
388,3,7,Import,0.0
388,3,8,Import,0.0
388,4,1,Import,0.0
388,4,2,Import,0.0
388,4,3,Import,0.0
388,4,4,Import,0.0
388,4,5,Import,0.0
388,4,6,Import,0.0
388,4,7,Import,0.0
388,4,8,Import,0.0
388,7,1,Import,0.36
388,7,2,Import,0.0
388,7,3,Import,0.0
388,7,4,Import,0.0
388,7,5,Import,0.0
388,7,6,Import,0.0
388,7,7,Import,0.0
388,7,8,Import,0.0
388,1,1,NET,0.36
388,1,2,NET,0.0
388,1,3,NET,0.0
388,1,4,NET,0.0
388,1,5,NET,0.0
388,1,6,NET,-1.95
388,1,7,NET,0.0
388,1,8,NET,0.0
388,2,1,NET,-0.3
388,2,2,NET,0.0
388,2,3,NET,-6.35
388,2,4,NET,0.0
388,2,5,NET,0.0
388,2,6,NET,0.0
388,2,7,NET,0.0
388,2,8,NET,0.0
388,3,1,NET,-20.64
388,3,2,NET,0.0
388,3,3,NET,0.0
388,3,4,NET,0.0
388,3,5,NET,0.0
388,3,6,NET,0.0
388,3,7,NET,0.0
388,3,8,NET,0.0
388,4,1,NET,0.0
388,4,2,NET,0.0
388,4,3,NET,0.0
388,4,4,NET,0.0
388,4,5,NET,0.0
388,4,6,NET,0.0
388,4,7,NET,0.0
388,4,8,NET,0.0
388,8,1,NET,-20.58
388,8,2,NET,0.0
388,8,3,NET,-6.35
388,8,4,NET,0.0
388,8,5,NET,0.0
388,8,6,NET,-1.95
388,8,7,NET,0.0
388,8,8,NET,0.0
389,1,1,Export,0.0
389,1,2,Export,0.0
389,1,3,Export,0.68
389,1,4,Export,0.0
389,1,5,Export,0.0
389,1,6,Export,1.32
389,1,7,Export,0.0
389,1,8,Export,0.0
389,2,1,Export,0.3
389,2,2,Export,0.0
389,2,3,Export,6.35
389,2,4,Export,0.0
389,2,5,Export,0.0
389,2,6,Export,0.0
389,2,7,Export,0.0
389,2,8,Export,0.0
389,3,1,Export,20.68
389,3,2,Export,0.0
389,3,3,Export,0.0
389,3,4,Export,0.0
389,3,5,Export,0.0
389,3,6,Export,0.0
389,3,7,Export,0.0
389,3,8,Export,0.0
389,4,1,Export,0.0
389,4,2,Export,0.0
389,4,3,Export,0.0
389,4,4,Export,0.0
389,4,5,Export,0.0
389,4,6,Export,0.0
389,4,7,Export,0.0
389,4,8,Export,0.0
389,6,1,Export,20.98
389,6,2,Export,0.0
389,6,3,Export,7.03
389,6,4,Export,0.0
389,6,5,Export,0.0
389,6,6,Export,1.32
389,6,7,Export,0.0
389,6,8,Export,0.0
389,1,1,Import,0.34
389,1,2,Import,0.0
389,1,3,Import,0.0
389,1,4,Import,0.0
389,1,5,Import,0.0
389,1,6,Import,0.0
389,1,7,Import,0.0
389,1,8,Import,0.0
389,2,1,Import,0.0
389,2,2,Import,0.0
389,2,3,Import,0.0
389,2,4,Import,0.0
389,2,5,Import,0.0
389,2,6,Import,0.1
389,2,7,Import,0.0
389,2,8,Import,0.0
389,3,1,Import,0.0
389,3,2,Import,0.0
389,3,3,Import,0.0
389,3,4,Import,0.0
389,3,5,Import,0.0
389,3,6,Import,0.0
389,3,7,Import,0.0
389,3,8,Import,0.0
389,4,1,Import,0.0
389,4,2,Import,0.0
389,4,3,Import,0.0
389,4,4,Import,0.0
389,4,5,Import,0.0
389,4,6,Import,0.0
389,4,7,Import,0.0
389,4,8,Import,0.0
389,7,1,Import,0.34
389,7,2,Import,0.0
389,7,3,Import,0.0
389,7,4,Import,0.0
389,7,5,Import,0.0
389,7,6,Import,0.1
389,7,7,Import,0.0
389,7,8,Import,0.0
389,1,1,NET,0.34
389,1,2,NET,0.0
389,1,3,NET,-0.68
389,1,4,NET,0.0
389,1,5,NET,0.0
389,1,6,NET,-1.32
389,1,7,NET,0.0
389,1,8,NET,0.0
389,2,1,NET,-0.3
389,2,2,NET,0.0
389,2,3,NET,-6.35
389,2,4,NET,0.0
389,2,5,NET,0.0
389,2,6,NET,0.1
389,2,7,NET,0.0
389,2,8,NET,0.0
389,3,1,NET,-20.68
389,3,2,NET,0.0
389,3,3,NET,0.0
389,3,4,NET,0.0
389,3,5,NET,0.0
389,3,6,NET,0.0
389,3,7,NET,0.0
389,3,8,NET,0.0
389,4,1,NET,0.0
389,4,2,NET,0.0
389,4,3,NET,0.0
389,4,4,NET,0.0
389,4,5,NET,0.0
389,4,6,NET,0.0
389,4,7,NET,0.0
389,4,8,NET,0.0
389,8,1,NET,-20.64
389,8,2,NET,0.0
389,8,3,NET,-7.03
389,8,4,NET,0.0
389,8,5,NET,0.0
389,8,6,NET,-1.22
389,8,7,NET,0.0
389,8,8,NET,0.0
390,1,1,Export,0.0
390,1,2,Export,0.0
390,1,3,Export,2.44
390,1,4,Export,0.0
390,1,5,Export,0.0
390,1,6,Export,1.59
390,1,7,Export,0.0
390,1,8,Export,0.0
390,2,1,Export,0.29
390,2,2,Export,0.0
390,2,3,Export,6.36
390,2,4,Export,0.0
390,2,5,Export,0.0
390,2,6,Export,0.0
390,2,7,Export,0.0
390,2,8,Export,0.0
390,3,1,Export,20.61
390,3,2,Export,0.0
390,3,3,Export,0.0
390,3,4,Export,0.0
390,3,5,Export,0.0
390,3,6,Export,0.0
390,3,7,Export,0.0
390,3,8,Export,0.0
390,4,1,Export,0.0
390,4,2,Export,0.0
390,4,3,Export,0.0
390,4,4,Export,0.0
390,4,5,Export,0.0
390,4,6,Export,0.0
390,4,7,Export,0.0
390,4,8,Export,0.0
390,6,1,Export,20.9
390,6,2,Export,0.0
390,6,3,Export,8.8
390,6,4,Export,0.0
390,6,5,Export,0.0
390,6,6,Export,1.59
390,6,7,Export,0.0
390,6,8,Export,0.0
390,1,1,Import,0.34
390,1,2,Import,0.0
390,1,3,Import,0.0
390,1,4,Import,0.0
390,1,5,Import,0.0
390,1,6,Import,0.0
390,1,7,Import,0.0
390,1,8,Import,0.0
390,2,1,Import,0.0
390,2,2,Import,0.0
390,2,3,Import,0.0
390,2,4,Import,0.0
390,2,5,Import,0.0
390,2,6,Import,0.0
390,2,7,Import,0.0
390,2,8,Import,0.0
390,3,1,Import,0.0
390,3,2,Import,0.0
390,3,3,Import,0.0
390,3,4,Import,0.0
390,3,5,Import,0.0
390,3,6,Import,0.0
390,3,7,Import,0.0
390,3,8,Import,0.0
390,4,1,Import,0.0
390,4,2,Import,0.0
390,4,3,Import,0.0
390,4,4,Import,0.0
390,4,5,Import,0.0
390,4,6,Import,0.0
390,4,7,Import,0.0
390,4,8,Import,0.0
390,7,1,Import,0.34
390,7,2,Import,0.0
390,7,3,Import,0.0
390,7,4,Import,0.0
390,7,5,Import,0.0
390,7,6,Import,0.0
390,7,7,Import,0.0
390,7,8,Import,0.0
390,1,1,NET,0.34
390,1,2,NET,0.0
390,1,3,NET,-2.44
390,1,4,NET,0.0
390,1,5,NET,0.0
390,1,6,NET,-1.59
390,1,7,NET,0.0
390,1,8,NET,0.0
390,2,1,NET,-0.29
390,2,2,NET,0.0
390,2,3,NET,-6.36
390,2,4,NET,0.0
390,2,5,NET,0.0
390,2,6,NET,0.0
390,2,7,NET,0.0
390,2,8,NET,0.0
390,3,1,NET,-20.61
390,3,2,NET,0.0
390,3,3,NET,0.0
390,3,4,NET,0.0
390,3,5,NET,0.0
390,3,6,NET,0.0
390,3,7,NET,0.0
390,3,8,NET,0.0
390,4,1,NET,0.0
390,4,2,NET,0.0
390,4,3,NET,0.0
390,4,4,NET,0.0
390,4,5,NET,0.0
390,4,6,NET,0.0
390,4,7,NET,0.0
390,4,8,NET,0.0
390,8,1,NET,-20.56
390,8,2,NET,0.0
390,8,3,NET,-8.8
390,8,4,NET,0.0
390,8,5,NET,0.0
390,8,6,NET,-1.59
390,8,7,NET,0.0
390,8,8,NET,0.0
391,1,1,Export,0.0
391,1,2,Export,0.0
391,1,3,Export,2.4
391,1,4,Export,0.0
391,1,5,Export,0.0
391,1,6,Export,2.14
391,1,7,Export,0.0
391,1,8,Export,0.0
391,2,1,Export,0.29
391,2,2,Export,0.0
391,2,3,Export,5.97
391,2,4,Export,0.0
391,2,5,Export,0.0
391,2,6,Export,0.0
391,2,7,Export,0.0
391,2,8,Export,0.0
391,3,1,Export,20.51
391,3,2,Export,0.0
391,3,3,Export,0.0
391,3,4,Export,0.0
391,3,5,Export,0.0
391,3,6,Export,0.0
391,3,7,Export,0.0
391,3,8,Export,0.0
391,4,1,Export,0.0
391,4,2,Export,0.0
391,4,3,Export,0.0
391,4,4,Export,0.0
391,4,5,Export,0.0
391,4,6,Export,0.0
391,4,7,Export,0.0
391,4,8,Export,0.0
391,6,1,Export,20.8
391,6,2,Export,0.0
391,6,3,Export,8.37
391,6,4,Export,0.0
391,6,5,Export,0.0
391,6,6,Export,2.14
391,6,7,Export,0.0
391,6,8,Export,0.0
391,1,1,Import,0.33
391,1,2,Import,0.0
391,1,3,Import,0.0
391,1,4,Import,0.0
391,1,5,Import,0.0
391,1,6,Import,0.0
391,1,7,Import,0.0
391,1,8,Import,0.0
391,2,1,Import,0.0
391,2,2,Import,0.0
391,2,3,Import,0.0
391,2,4,Import,0.0
391,2,5,Import,0.0
391,2,6,Import,0.0
391,2,7,Import,0.0
391,2,8,Import,0.0
391,3,1,Import,0.0
391,3,2,Import,0.0
391,3,3,Import,0.0
391,3,4,Import,0.0
391,3,5,Import,0.0
391,3,6,Import,0.0
391,3,7,Import,0.0
391,3,8,Import,0.0
391,4,1,Import,0.0
391,4,2,Import,0.0
391,4,3,Import,0.0
391,4,4,Import,0.0
391,4,5,Import,0.0
391,4,6,Import,0.0
391,4,7,Import,0.0
391,4,8,Import,0.0
391,7,1,Import,0.33
391,7,2,Import,0.0
391,7,3,Import,0.0
391,7,4,Import,0.0
391,7,5,Import,0.0
391,7,6,Import,0.0
391,7,7,Import,0.0
391,7,8,Import,0.0
391,1,1,NET,0.33
391,1,2,NET,0.0
391,1,3,NET,-2.4
391,1,4,NET,0.0
391,1,5,NET,0.0
391,1,6,NET,-2.14
391,1,7,NET,0.0
391,1,8,NET,0.0
391,2,1,NET,-0.29
391,2,2,NET,0.0
391,2,3,NET,-5.97
391,2,4,NET,0.0
391,2,5,NET,0.0
391,2,6,NET,0.0
391,2,7,NET,0.0
391,2,8,NET,0.0
391,3,1,NET,-20.51
391,3,2,NET,0.0
391,3,3,NET,0.0
391,3,4,NET,0.0
391,3,5,NET,0.0
391,3,6,NET,0.0
391,3,7,NET,0.0
391,3,8,NET,0.0
391,4,1,NET,0.0
391,4,2,NET,0.0
391,4,3,NET,0.0
391,4,4,NET,0.0
391,4,5,NET,0.0
391,4,6,NET,0.0
391,4,7,NET,0.0
391,4,8,NET,0.0
391,8,1,NET,-20.47
391,8,2,NET,0.0
391,8,3,NET,-8.37
391,8,4,NET,0.0
391,8,5,NET,0.0
391,8,6,NET,-2.14
391,8,7,NET,0.0
391,8,8,NET,0.0
392,1,1,Export,0.0
392,1,2,Export,0.0
392,1,3,Export,3.78
392,1,4,Export,0.0
392,1,5,Export,0.0
392,1,6,Export,1.29
392,1,7,Export,0.0
392,1,8,Export,0.0
392,2,1,Export,0.24
392,2,2,Export,0.0
392,2,3,Export,5.63
392,2,4,Export,0.0
392,2,5,Export,0.0
392,2,6,Export,0.0
392,2,7,Export,0.0
392,2,8,Export,0.0
392,3,1,Export,20.62
392,3,2,Export,0.0
392,3,3,Export,0.0
392,3,4,Export,0.0
392,3,5,Export,0.0
392,3,6,Export,0.0
392,3,7,Export,0.0
392,3,8,Export,0.0
392,4,1,Export,0.0
392,4,2,Export,0.0
392,4,3,Export,0.0
392,4,4,Export,0.0
392,4,5,Export,0.0
