DateID,RegionID,GenerationSourceID,GenerationAmount
470,3,11,291.0
470,3,10,82.12
470,3,1,568.0
470,3,2,47.0
470,3,9,76.0
470,3,6,5.0
470,3,14,395.0
470,6,8,563.0
470,6,11,476.0
470,6,10,313.0
470,6,1,3480.0
470,6,2,83.0
470,6,9,154.0
470,6,6,54.0
470,6,14,821.0
470,2,8,33.0
470,2,11,157.0
470,2,10,76.44
470,2,1,1442.0
470,2,2,8.0
470,2,9,48.0
470,2,6,13.0
470,2,14,236.0
471,4,8,69.0
471,4,10,2.6
471,4,1,702.0
471,4,2,0.0
471,4,9,0.0
471,4,6,0.0
471,4,14,4.0
471,5,8,35.0
471,5,10,0.89
471,5,1,16.0
471,5,2,0.0
471,5,9,0.0
471,5,6,21.0
471,5,14,1.0
471,1,8,378.0
471,1,11,13.0
471,1,10,164.61
471,1,1,872.0
471,1,2,29.0
471,1,9,30.0
471,1,6,19.0
471,1,14,185.0
471,3,8,88.0
471,3,11,246.0
471,3,10,69.17
471,3,1,601.0
471,3,2,47.0
471,3,9,76.0
471,3,6,5.0
471,3,14,335.0
471,6,8,609.0
471,6,11,328.0
471,6,10,304.0
471,6,1,3701.0
471,6,2,92.0
471,6,9,160.0
471,6,6,75.0
471,6,14,663.0
471,2,8,39.0
471,2,11,69.0
471,2,10,66.42
471,2,1,1510.0
471,2,2,15.0
471,2,9,55.0
471,2,6,30.0
471,2,14,138.0
472,4,8,73.0
472,4,10,2.9
472,4,1,698.0
472,4,2,0.0
472,4,9,0.0
472,4,6,0.0
472,4,14,5.0
472,5,8,36.0
472,5,10,0.86
472,5,1,15.0
472,5,2,0.0
472,5,9,0.0
472,5,6,20.0
472,5,14,1.0
472,1,8,380.0
472,1,11,15.0
472,1,10,164.65
472,1,1,890.0
472,1,2,30.0
472,1,9,29.0
472,1,6,20.0
472,1,14,186.0
472,3,8,100.0
472,3,11,306.0
472,3,10,85.71
472,3,1,555.0
472,3,2,46.0
472,3,9,76.0
472,3,6,5.0
472,3,14,415.0
472,6,8,629.0
472,6,11,403.0
472,6,10,345.0
472,6,1,3636.0
472,6,2,91.0
472,6,9,162.0
472,6,6,83.0
472,6,14,783.0
472,2,8,40.0
472,2,11,82.0
472,2,10,90.83
472,2,1,1479.0
472,2,2,15.0
472,2,9,56.0
472,2,6,38.0
472,2,14,176.0
473,4,8,80.0
473,4,10,2.87
473,4,1,709.0
473,4,2,0.0
473,4,9,0.0
473,4,6,0.0
473,4,14,5.0
473,5,8,36.0
473,5,10,1.08
473,5,1,16.0
473,5,2,0.0
473,5,9,0.0
473,5,6,22.0
473,5,14,1.0
473,1,8,390.0
473,1,11,15.0
473,1,10,143.14
473,1,1,859.0
473,1,2,29.0
473,1,9,29.0
473,1,6,21.0
473,1,14,166.0
473,3,8,110.0
473,3,11,288.0
473,3,10,85.22
473,3,1,584.0
473,3,2,50.0
473,3,9,76.0
473,3,6,5.0
473,3,14,397.0
473,6,8,665.0
473,6,11,383.0
473,6,10,302.0
473,6,1,3630.0
473,6,2,95.0
473,6,9,163.0
473,6,6,87.0
473,6,14,719.0
473,2,8,49.0
473,2,11,79.0
473,2,10,69.46
473,2,1,1463.0
473,2,2,15.0
473,2,9,57.0
473,2,6,40.0
473,2,14,150.0
474,4,8,79.0
474,4,10,2.92
474,4,1,700.0
474,4,2,0.0
474,4,9,0.0
474,4,6,0.0
474,4,14,4.0
474,5,8,35.0
474,5,10,1.03
474,5,1,15.0
474,5,2,0.0
474,5,9,0.0
474,5,6,21.0
474,5,14,1.0
474,1,8,390.0
474,1,11,12.0
474,1,10,151.41
474,1,1,871.0
474,1,2,30.0
474,1,9,30.0
474,1,6,29.0
474,1,14,171.0
474,3,8,106.0
474,3,11,311.0
474,3,10,89.35
474,3,1,585.0
474,3,2,49.0
474,3,9,76.0
474,3,6,5.0
474,3,14,426.0
474,6,8,660.0
474,6,11,421.0
474,6,10,316.0
474,6,1,3616.0
474,6,2,91.0
474,6,9,166.0
474,6,6,97.0
474,6,14,772.0
474,2,8,50.0
474,2,11,98.0
474,2,10,71.05
474,2,1,1444.0
474,2,2,12.0
474,2,9,61.0
474,2,6,42.0
474,2,14,170.0
475,4,8,77.0
475,4,10,2.97
475,4,1,679.0
475,4,2,0.0
475,4,9,0.0
475,4,6,0.0
475,4,14,4.0
475,5,8,36.0
475,5,10,1.2
475,5,1,15.0
475,5,2,0.0
475,5,9,0.0
475,5,6,21.0
475,5,14,1.0
475,1,8,391.0
475,1,11,8.0
475,1,10,157.1
475,1,1,872.0
475,1,2,33.0
475,1,9,30.0
475,1,6,32.0
475,1,14,172.0
475,3,8,112.0
475,3,11,318.0
475,3,10,78.74
475,3,1,542.0
475,3,2,45.0
475,3,9,76.0
475,3,6,5.0
475,3,14,420.0
475,6,8,666.0
475,6,11,445.0
475,6,10,315.0
475,6,1,3523.0
475,6,2,91.0
475,6,9,167.0
475,6,6,102.0
475,6,14,792.0
475,2,8,51.0
475,2,11,119.0
475,2,10,75.48
475,2,1,1416.0
475,2,2,13.0
475,2,9,62.0
475,2,6,44.0
475,2,14,195.0
476,4,8,78.0
476,4,10,2.05
476,4,1,683.0
476,4,2,0.0
476,4,9,0.0
476,4,6,0.0
476,4,14,4.0
476,5,8,36.0
476,5,10,0.76
476,5,1,15.0
476,5,2,0.0
476,5,9,0.0
476,5,6,21.0
476,5,14,1.0
476,1,8,391.0
476,1,11,6.0
476,1,10,138.19
476,1,1,891.0
476,1,2,32.0
476,1,9,30.0
476,1,6,36.0
476,1,14,151.0
476,3,8,119.0
476,3,11,304.0
476,3,10,71.44
476,3,1,540.0
476,3,2,50.0
476,3,9,76.0
476,3,6,5.0
476,3,14,398.0
476,6,8,672.0
476,6,11,408.0
476,6,10,281.0
476,6,1,3568.0
476,6,2,93.0
476,6,9,168.0
476,6,6,109.0
476,6,14,722.0
476,2,8,49.0
476,2,11,99.0
476,2,10,68.27
476,2,1,1439.0
476,2,2,11.0
476,2,9,62.0
476,2,6,47.0
476,2,14,168.0
477,4,8,79.0
477,4,10,1.96
477,4,1,656.0
477,4,2,0.0
477,4,9,0.0
477,4,6,0.0
477,4,14,3.0
477,5,8,35.0
477,5,10,0.87
477,5,1,14.0
477,5,2,0.0
477,5,9,0.0
477,5,6,23.0
477,5,14,1.0
477,1,8,396.0
477,1,11,5.0
477,1,10,156.19
477,1,1,873.0
477,1,2,32.0
477,1,9,30.0
477,1,6,30.0
477,1,14,169.0
477,3,8,104.0
477,3,11,307.0
477,3,10,85.5
477,3,1,524.0
477,3,2,50.0
477,3,9,76.0
477,3,6,6.0
477,3,14,412.0
477,6,8,653.0
477,6,11,426.0
477,6,10,315.0
477,6,1,3431.0
477,6,2,93.0
477,6,9,166.0
477,6,6,87.0
477,6,14,770.0
477,2,8,40.0
477,2,11,113.0
477,2,10,70.89
477,2,1,1365.0
477,2,2,11.0
477,2,9,60.0
477,2,6,29.0
477,2,14,185.0
478,4,8,71.0
478,4,10,1.51
478,4,1,698.0
478,4,2,0.0
478,4,9,0.0
478,4,6,0.0
478,4,14,4.0
478,5,8,38.0
478,5,10,0.66
478,5,1,15.0
478,5,2,0.0
478,5,9,0.0
478,5,6,23.0
478,5,14,1.0
478,1,8,396.0
478,1,11,16.0
478,1,10,148.07
478,1,1,899.0
478,1,2,30.0
478,1,9,30.0
478,1,6,34.0
478,1,14,171.0
478,3,8,113.0
478,3,11,280.0
478,3,10,90.81
478,3,1,544.0
478,3,2,49.0
478,3,9,76.0
478,3,6,5.0
478,3,14,392.0
478,6,8,653.0
478,6,11,445.0
478,6,10,299.0
478,6,1,3533.0
478,6,2,90.0
478,6,9,168.0
478,6,6,95.0
478,6,14,778.0
478,2,8,35.0
478,2,11,149.0
478,2,10,58.14
478,2,1,1377.0
478,2,2,10.0
478,2,9,63.0
478,2,6,32.0
478,2,14,210.0
479,4,8,79.0
479,4,10,1.25
479,4,1,694.0
479,4,2,0.0
479,4,9,0.0
479,4,6,0.0
479,4,14,3.0
479,5,8,36.0
479,5,10,1.1
479,5,1,14.0
479,5,2,0.0
479,5,9,0.0
479,5,6,23.0
479,5,14,1.0
479,1,8,395.0
479,1,11,16.0
479,1,10,152.06
479,1,1,889.0
479,1,2,29.0
479,1,9,30.0
479,1,6,33.0
479,1,14,176.0
479,3,8,114.0
479,3,11,297.0
479,3,10,87.55
479,3,1,519.0
479,3,2,52.0
479,3,9,76.0
479,3,6,5.0
479,3,14,409.0
479,6,8,656.0
479,6,11,528.0
479,6,10,292.0
479,6,1,3444.0
479,6,2,93.0
479,6,9,172.0
479,6,6,106.0
479,6,14,855.0
479,2,8,32.0
479,2,11,215.0
479,2,10,50.02
479,2,1,1328.0
479,2,2,12.0
479,2,9,66.0
479,2,6,44.0
479,2,14,266.0
480,4,8,74.0
480,4,10,1.38
480,4,1,679.0
480,4,2,0.0
480,4,9,0.0
480,4,6,0.0
480,4,14,4.0
480,5,8,35.0
480,5,10,1.24
480,5,1,14.0
480,5,2,0.0
480,5,9,0.0
480,5,6,23.0
480,5,14,1.0
480,1,8,387.0
480,1,11,22.0
480,1,10,148.9
480,1,1,858.0
480,1,2,27.0
480,1,9,30.0
480,1,6,26.0
480,1,14,177.0
480,3,8,114.0
480,3,11,287.0
480,3,10,87.12
480,3,1,536.0
480,3,2,51.0
480,3,9,76.0
480,3,6,5.0
480,3,14,403.0
480,6,8,644.0
480,6,11,548.0
480,6,10,281.0
480,6,1,3361.0
480,6,2,91.0
480,6,9,173.0
480,6,6,95.0
480,6,14,869.0
480,2,8,35.0
480,2,11,240.0
480,2,10,42.28
480,2,1,1275.0
480,2,2,14.0
480,2,9,67.0
480,2,6,40.0
480,2,14,284.0
481,4,8,78.0
481,4,10,1.49
481,4,1,681.0
481,4,2,0.0
481,4,9,0.0
481,4,6,0.0
481,4,14,4.0
481,5,8,35.0
481,5,10,1.24
481,5,1,13.0
481,5,2,0.0
481,5,9,0.0
481,5,6,22.0
481,5,14,1.0
481,1,8,383.0
481,1,11,29.0
481,1,10,147.49
481,1,1,865.0
481,1,2,25.0
481,1,9,31.0
481,1,6,26.0
481,1,14,185.0
481,3,8,127.0
481,3,11,306.0
481,3,10,74.95
481,3,1,541.0
481,3,2,46.0
481,3,9,76.0
481,3,6,5.0
481,3,14,391.0
481,6,8,662.0
481,6,11,578.0
481,6,10,271.0
481,6,1,3316.0
481,6,2,85.0
481,6,9,170.0
481,6,6,92.0
481,6,14,872.0
481,2,8,40.0
481,2,11,243.0
481,2,10,45.47
481,2,1,1215.0
481,2,2,13.0
481,2,9,64.0
481,2,6,39.0
481,2,14,291.0
482,4,8,79.0
482,4,10,2.24
482,4,1,679.0
482,4,2,0.0
482,4,9,0.0
482,4,6,0.0
482,4,14,4.0
482,5,8,35.0
482,5,10,1.28
482,5,1,13.0
482,5,2,0.0
482,5,9,0.0
482,5,6,21.0
482,5,14,1.0
482,1,8,369.0
482,1,11,30.0
482,1,10,147.79
482,1,1,858.0
482,1,2,21.0
482,1,9,31.0
482,1,6,26.0
482,1,14,186.0
482,3,8,132.0
482,3,11,323.0
482,3,10,93.75
482,3,1,545.0
482,3,2,45.0
482,3,9,76.0
482,3,6,5.0
482,3,14,422.0
482,6,8,655.0
482,6,11,598.0
482,6,10,293.0
482,6,1,3322.0
482,6,2,79.0
482,6,9,169.0
482,6,6,95.0
482,6,14,907.0
482,2,8,41.0
482,2,11,245.0
482,2,10,47.82
482,2,1,1228.0
482,2,2,13.0
482,2,9,61.0
482,2,6,42.0
482,2,14,294.0
483,4,8,79.0
483,4,10,1.96
483,4,1,670.0
483,4,2,0.0
483,4,9,0.0
483,4,6,0.0
483,4,14,3.0
483,5,8,34.0
483,5,10,1.28
483,5,1,14.0
483,5,2,0.0
483,5,9,0.0
483,5,6,22.0
483,5,14,1.0
483,1,8,366.0
483,1,11,36.0
483,1,10,162.14
483,1,1,839.0
483,1,2,19.0
483,1,9,30.0
483,1,6,27.0
483,1,14,150.0
483,3,8,153.0
483,3,11,303.0
483,3,10,91.19
483,3,1,550.0
483,3,2,39.0
483,3,9,76.0
483,3,6,5.0
483,3,14,413.0
483,6,8,674.0
483,6,11,551.0
483,6,10,294.0
483,6,1,3345.0
483,6,2,72.0
483,6,9,167.0
483,6,6,97.0
483,6,14,820.0
483,2,8,42.0
483,2,11,212.0
483,2,10,37.4
483,2,1,1270.0
483,2,2,15.0
483,2,9,61.0
483,2,6,42.0
483,2,14,253.0
484,4,8,80.0
484,4,10,2.49
484,4,1,652.0
484,4,2,0.0
484,4,9,0.0
484,4,6,0.0
484,4,14,4.0
484,5,8,33.0
484,5,10,1.3
484,5,1,14.0
484,5,2,0.0
484,5,9,0.0
484,5,6,24.0
484,5,14,1.0
484,1,8,378.0
484,1,11,14.0
484,1,10,140.35
484,1,1,855.0
484,1,2,23.0
484,1,9,32.0
484,1,6,23.0
484,1,14,162.0
484,3,8,144.0
484,3,11,310.0
484,3,10,103.55
484,3,1,543.0
484,3,2,44.0
484,3,9,76.0
484,3,6,5.0
484,3,14,435.0
484,6,8,682.0
484,6,11,451.0
484,6,10,296.0
484,6,1,3367.0
484,6,2,84.0
484,6,9,169.0
484,6,6,83.0
484,6,14,779.0
484,2,8,46.0
484,2,11,127.0
484,2,10,48.24
484,2,1,1301.0
484,2,2,17.0
484,2,9,61.0
484,2,6,31.0
484,2,14,176.0
485,4,8,81.0
485,4,10,2.22
485,4,1,687.0
485,4,2,0.0
485,4,9,0.0
485,4,6,0.0
485,4,14,4.0
485,5,8,32.0
485,5,10,0.65
485,5,1,16.0
485,5,2,0.0
485,5,9,0.0
485,5,6,23.0
485,5,14,1.0
485,1,8,394.0
485,1,11,11.0
485,1,10,144.7
485,1,1,919.0
485,1,2,23.0
485,1,9,33.0
485,1,6,28.0
485,1,14,163.0
485,3,8,162.0
485,3,11,286.0
485,3,10,102.11
485,3,1,586.0
485,3,2,47.0
485,3,9,76.0
485,3,6,5.0
485,3,14,408.0
485,6,8,729.0
485,6,11,406.0
485,6,10,285.0
485,6,1,3592.0
485,6,2,87.0
485,6,9,174.0
485,6,6,99.0
485,6,14,723.0
485,2,8,59.0
485,2,11,109.0
485,2,10,35.35
485,2,1,1383.0
485,2,2,17.0
485,2,9,66.0
485,2,6,43.0
485,2,14,145.0
486,4,8,84.0
486,4,10,2.68
486,4,1,684.0
486,4,2,0.0
486,4,9,0.0
486,4,6,0.0
486,4,14,5.0
486,5,8,31.0
486,5,10,0.73
486,5,1,16.0
486,5,2,0.0
486,5,9,0.0
486,5,6,23.0
486,5,14,1.0
486,1,8,388.0
486,1,11,13.0
486,1,10,152.63
486,1,1,928.0
486,1,2,25.0
486,1,9,32.0
486,1,6,40.0
486,1,14,173.0
486,3,8,170.0
486,3,11,247.0
486,3,10,110.41
486,3,1,635.0
486,3,2,44.0
486,3,9,76.0
486,3,6,4.0
486,3,14,380.0
486,6,8,742.0
486,6,11,367.0
486,6,10,322.0
486,6,1,3652.0
486,6,2,83.0
486,6,9,174.0
486,6,6,119.0
486,6,14,724.0
486,2,8,68.0
486,2,11,107.0
486,2,10,55.34
486,2,1,1388.0
486,2,2,14.0
486,2,9,66.0
486,2,6,51.0
486,2,14,165.0
487,4,8,80.0
487,4,10,2.22
487,4,1,677.0
487,4,2,0.0
487,4,9,0.0
487,4,6,0.0
487,4,14,4.0
487,5,8,31.0
487,5,10,1.0
487,5,1,14.0
487,5,2,0.0
487,5,9,0.0
487,5,6,24.0
487,5,14,1.0
487,1,8,368.0
487,1,11,24.0
487,1,10,150.22
487,1,1,885.0
487,1,2,27.0
487,1,9,34.0
487,1,6,36.0
487,1,14,181.0
487,3,8,162.0
487,3,11,243.0
487,3,10,119.39
487,3,1,583.0
487,3,2,42.0
487,3,9,76.0
487,3,6,5.0
487,3,14,387.0
487,6,8,694.0
487,6,11,412.0
487,6,10,335.0
487,6,1,3548.0
487,6,2,81.0
487,6,9,176.0
487,6,6,117.0
487,6,14,784.0
487,2,8,53.0
487,2,11,146.0
487,2,10,62.46
487,2,1,1390.0
487,2,2,12.0
487,2,9,66.0
487,2,6,52.0
487,2,14,211.0
488,4,8,74.0
488,4,10,1.77
488,4,1,606.0
488,4,2,0.0
488,4,9,0.0
488,4,6,0.0
488,4,14,4.0
488,5,8,32.0
488,5,10,0.87
488,5,1,8.0
488,5,2,0.0
488,5,9,0.0
488,5,6,24.0
488,5,14,1.0
488,1,8,331.0
488,1,11,50.0
488,1,10,90.38
488,1,1,741.0
488,1,2,28.0
488,1,9,34.0
488,1,6,25.0
488,1,14,148.0
488,3,8,168.0
488,3,11,249.0
488,3,10,110.08
488,3,1,520.0
488,3,2,46.0
488,3,9,76.0
488,3,6,5.0
488,3,14,385.0
488,6,8,655.0
488,6,11,521.0
488,6,10,260.0
488,6,1,3174.0
488,6,2,86.0
488,6,9,178.0
488,6,6,99.0
488,6,14,817.0
488,2,8,50.0
488,2,11,222.0
488,2,10,56.59
488,2,1,1300.0
488,2,2,12.0
488,2,9,67.0
488,2,6,45.0
488,2,14,280.0
489,4,8,70.0
489,4,10,1.47
489,4,1,581.0
489,4,2,0.0
489,4,9,0.0
489,4,6,0.0
489,4,14,4.0
489,5,8,28.0
489,5,10,0.63
489,5,1,11.0
489,5,2,0.0
489,5,9,0.0
489,5,6,24.0
489,5,14,1.0
489,1,8,361.0
489,1,11,28.0
489,1,10,52.58
489,1,1,738.0
489,1,2,29.0
489,1,9,34.0
489,1,6,16.0
489,1,14,88.0
489,3,8,177.0
489,3,11,262.0
489,3,10,100.16
489,3,1,509.0
489,3,2,46.0
489,3,9,76.0
489,3,6,5.0
489,3,14,390.0
489,6,8,700.0
489,6,11,552.0
489,6,10,193.0
489,6,1,3096.0
489,6,2,87.0
489,6,9,178.0
489,6,6,86.0
489,6,14,784.0
489,2,8,65.0
489,2,11,262.0
489,2,10,38.52
489,2,1,1257.0
489,2,2,13.0
489,2,9,68.0
489,2,6,41.0
489,2,14,302.0
490,4,8,78.0
490,4,10,2.25
490,4,1,569.0
490,4,2,0.0
490,4,9,0.0
490,4,6,0.0
490,4,14,4.0
490,5,8,32.0
490,5,10,0.81
490,5,1,12.0
490,5,2,0.0
490,5,9,0.0
490,5,6,23.0
490,5,14,1.0
490,1,8,375.0
490,1,11,14.0
490,1,10,105.22
490,1,1,713.0
490,1,2,27.0
490,1,9,35.0
490,1,6,13.0
490,1,14,127.0
490,3,8,180.0
490,3,11,215.0
490,3,10,110.39
490,3,1,513.0
490,3,2,44.0
490,3,9,76.0
490,3,6,5.0
490,3,14,357.0
490,6,8,740.0
490,6,11,479.0
490,6,10,262.0
490,6,1,3018.0
490,6,2,84.0
490,6,9,179.0
490,6,6,72.0
490,6,14,784.0
490,2,8,76.0
490,2,11,250.0
490,2,10,43.82
490,2,1,1212.0
490,2,2,12.0
490,2,9,68.0
490,2,6,30.0
490,2,14,295.0
491,4,8,86.0
491,4,10,2.89
491,4,1,571.0
491,4,2,0.0
491,4,9,0.0
491,4,6,0.0
491,4,14,5.0
491,5,8,32.0
491,5,10,0.96
491,5,1,12.0
491,5,2,0.0
491,5,9,0.0
491,5,6,23.0
491,5,14,1.0
491,1,8,369.0
491,1,11,17.0
491,1,10,137.23
491,1,1,676.0
491,1,2,24.0
491,1,9,35.0
491,1,6,12.0
491,1,14,161.0
491,3,8,173.0
491,3,11,180.0
491,3,10,116.48
491,3,1,513.0
491,3,2,44.0
491,3,9,76.0
491,3,6,5.0
491,3,14,327.0
491,6,8,733.0
491,6,11,427.0
491,6,10,303.0
491,6,1,2939.0
491,6,2,81.0
491,6,9,179.0
491,6,6,59.0
491,6,14,771.0
491,2,8,73.0
491,2,11,230.0
491,2,10,45.53
491,2,1,1166.0
491,2,2,13.0
491,2,9,68.0
491,2,6,19.0
491,2,14,278.0
492,4,8,84.0
492,4,10,2.64
492,4,1,652.0
492,4,2,0.0
492,4,9,0.0
492,4,6,0.0
492,4,14,5.0
492,5,8,34.0
492,5,10,0.67
492,5,1,14.0
492,5,2,0.0
492,5,9,0.0
492,5,6,22.0
492,5,14,1.0
492,1,8,387.0
492,1,11,29.0
492,1,10,81.21
492,1,1,758.0
492,1,2,25.0
492,1,9,34.0
492,1,6,15.0
492,1,14,117.0
492,3,8,181.0
492,3,11,107.0
492,3,10,114.35
492,3,1,568.0
492,3,2,46.0
492,3,9,76.0
492,3,6,5.0
492,3,14,251.0
492,6,8,773.0
492,6,11,320.0
492,6,10,256.0
492,6,1,3318.0
492,6,2,84.0
492,6,9,178.0
492,6,6,72.0
492,6,14,617.0
492,2,8,87.0
492,2,11,184.0
492,2,10,57.46
492,2,1,1326.0
492,2,2,13.0
492,2,9,68.0
492,2,6,29.0
492,2,14,244.0
493,4,8,83.0
493,4,10,1.71
493,4,1,672.0
493,4,2,0.0
493,4,9,0.0
493,4,6,0.0
493,4,14,4.0
493,5,8,39.0
493,5,10,0.85
493,5,1,13.0
493,5,2,0.0
493,5,9,0.0
493,5,6,21.0
493,5,14,1.0
493,1,8,383.0
493,1,11,52.0
493,1,10,63.42
493,1,1,791.0
493,1,2,26.0
493,1,9,34.0
493,1,6,12.0
493,1,14,121.0
493,3,8,180.0
493,3,11,124.0
493,3,10,100.66
493,3,1,573.0
493,3,2,45.0
493,3,9,75.0
493,3,6,5.0
493,3,14,255.0
493,6,8,776.0
493,6,11,372.0
493,6,10,226.0
493,6,1,3372.0
493,6,2,82.0
493,6,9,178.0
493,6,6,77.0
493,6,14,636.0
493,2,8,92.0
493,2,11,196.0
493,2,10,59.57
493,2,1,1322.0
493,2,2,12.0
493,2,9,68.0
493,2,6,38.0
493,2,14,257.0
494,4,8,71.0
494,4,10,1.82
494,4,1,631.0
494,4,2,0.0
494,4,9,0.0
494,4,6,0.0
494,4,14,4.0
494,5,8,38.0
494,5,10,0.88
494,5,1,12.0
494,5,2,0.0
494,5,9,0.0
494,5,6,22.0
494,5,14,1.0
494,1,8,377.0
494,1,11,60.0
494,1,10,100.0
494,1,1,740.0
494,1,2,27.0
494,1,9,34.0
494,1,6,13.0
494,1,14,165.0
494,3,8,188.0
494,3,11,101.0
494,3,10,78.01
494,3,1,560.0
494,3,2,41.0
494,3,9,76.0
494,3,6,5.0
494,3,14,201.0
494,6,8,773.0
494,6,11,371.0
494,6,10,244.0
494,6,1,3229.0
494,6,2,81.0
494,6,9,178.0
494,6,6,72.0
494,6,14,645.0
494,2,8,98.0
494,2,11,210.0
494,2,10,62.91
494,2,1,1287.0
494,2,2,13.0
494,2,9,68.0
494,2,6,32.0
494,2,14,274.0
495,4,8,86.0
495,4,10,2.62
495,4,1,614.0
495,4,2,0.0
495,4,9,0.0
495,4,6,0.0
495,4,14,5.0
495,5,8,36.0
495,5,10,0.76
495,5,1,12.0
495,5,2,0.0
495,5,9,0.0
495,5,6,21.0
495,5,14,1.0
495,1,8,384.0
495,1,11,32.0
495,1,10,123.38
495,1,1,721.0
495,1,2,28.0
495,1,9,34.0
495,1,6,18.0
495,1,14,161.0
495,3,8,186.0
495,3,11,124.0
495,3,10,106.18
495,3,1,552.0
495,3,2,42.0
495,3,9,76.0
495,3,6,5.0
495,3,14,258.0
495,6,8,781.0
495,6,11,330.0
495,6,10,300.0
495,6,1,3198.0
495,6,2,83.0
495,6,9,178.0
495,6,6,73.0
495,6,14,668.0
495,2,8,88.0
495,2,11,175.0
495,2,10,66.92
495,2,1,1299.0
495,2,2,13.0
495,2,9,68.0
495,2,6,28.0
495,2,14,243.0
496,4,8,87.0
496,4,10,2.42
496,4,1,644.0
496,4,2,0.0
496,4,9,0.0
496,4,6,0.0
496,4,14,5.0
496,5,8,35.0
496,5,10,1.04
496,5,1,14.0
496,5,2,0.0
496,5,9,0.0
496,5,6,22.0
496,5,14,1.0
496,1,8,390.0
496,1,11,25.0
496,1,10,139.29
496,1,1,743.0
496,1,2,27.0
496,1,9,34.0
496,1,6,17.0
496,1,14,171.0
496,3,8,175.0
496,3,11,112.0
496,3,10,121.97
496,3,1,588.0
496,3,2,43.0
496,3,9,76.0
496,3,6,5.0
496,3,14,262.0
496,6,8,777.0
496,6,11,288.0
496,6,10,326.0
496,6,1,3311.0
496,6,2,83.0
496,6,9,178.0
496,6,6,71.0
496,6,14,652.0
496,2,8,90.0
496,2,11,151.0
496,2,10,61.12
496,2,1,1323.0
496,2,2,13.0
496,2,9,68.0
496,2,6,27.0
496,2,14,214.0
497,4,8,88.0
497,4,10,2.74
497,4,1,632.0
497,4,2,0.0
497,4,9,0.0
497,4,6,0.0
497,4,14,5.0
497,5,8,35.0
497,5,10,0.83
497,5,1,13.0
497,5,2,0.0
497,5,9,0.0
497,5,6,22.0
497,5,14,1.0
497,1,8,383.0
497,1,11,39.0
497,1,10,125.67
497,1,1,747.0
497,1,2,30.0
497,1,9,34.0
497,1,6,17.0
497,1,14,170.0
497,3,8,176.0
497,3,11,99.0
497,3,10,120.06
497,3,1,571.0
497,3,2,43.0
497,3,9,76.0
497,3,6,5.0
497,3,14,247.0
497,6,8,786.0
497,6,11,328.0
497,6,10,306.0
497,6,1,3241.0
497,6,2,85.0
497,6,9,178.0
497,6,6,69.0
497,6,14,672.0
497,2,8,105.0
497,2,11,190.0
497,2,10,56.74
497,2,1,1278.0
497,2,2,12.0
497,2,9,68.0
497,2,6,25.0
497,2,14,249.0
498,4,8,84.0
498,4,10,2.74
498,4,1,594.0
498,4,2,0.0
498,4,9,0.0
498,4,6,0.0
498,4,14,4.0
498,5,8,35.0
498,5,10,0.62
498,5,1,12.0
498,5,2,0.0
498,5,9,0.0
498,5,6,21.0
498,5,14,1.0
498,1,8,298.0
498,1,11,44.0
498,1,10,137.98
498,1,1,682.0
498,1,2,30.0
498,1,9,34.0
498,1,6,12.0
498,1,14,188.0
498,3,8,175.0
498,3,11,81.0
498,3,10,119.58
498,3,1,521.0
498,3,2,47.0
498,3,9,76.0
498,3,6,5.0
498,3,14,231.0
498,6,8,693.0
498,6,11,326.0
498,6,10,320.0
498,6,1,3033.0
498,6,2,88.0
498,6,9,178.0
498,6,6,63.0
498,6,14,686.0
498,2,8,101.0
498,2,11,201.0
498,2,10,59.42
498,2,1,1223.0
498,2,2,12.0
498,2,9,68.0
498,2,6,25.0
498,2,14,262.0
499,4,8,84.0
499,4,10,2.83
499,4,1,647.0
499,4,2,0.0
499,4,9,0.0
499,4,6,0.0
499,4,14,5.0
499,5,8,38.0
499,5,10,0.76
499,5,1,13.0
499,5,2,0.0
499,5,9,0.0
499,5,6,22.0
499,5,14,1.0
499,1,8,368.0
499,1,11,15.0
499,1,10,152.92
499,1,1,714.0
499,1,2,30.0
499,1,9,34.0
499,1,6,17.0
499,1,14,175.0
499,3,8,181.0
499,3,11,41.0
499,3,10,126.0
499,3,1,530.0
499,3,2,51.0
499,3,9,75.0
499,3,6,5.0
499,3,14,199.0
499,6,8,785.0
499,6,11,207.0
499,6,10,349.0
499,6,1,3182.0
499,6,2,94.0
499,6,9,177.0
499,6,6,74.0
499,6,14,599.0
499,2,8,114.0
499,2,11,152.0
499,2,10,66.63
499,2,1,1279.0
499,2,2,12.0
499,2,9,68.0
499,2,6,30.0
499,2,14,220.0
500,4,8,90.0
500,4,10,2.94
500,4,1,684.0
500,4,2,0.0
500,4,9,0.0
500,4,6,0.0
500,4,14,5.0
500,5,8,34.0
500,5,10,1.07
500,5,1,16.0
500,5,2,0.0
500,5,9,0.0
500,5,6,22.0
500,5,14,1.0
500,1,8,396.0
500,1,11,12.0
500,1,10,128.38
500,1,1,762.0
500,1,2,28.0
500,1,9,34.0
500,1,6,17.0
500,1,14,147.0
500,3,8,180.0
500,3,11,31.0
500,3,10,120.25
500,3,1,625.0
500,3,2,52.0
500,3,9,75.0
500,3,6,5.0
500,3,14,181.0
500,6,8,822.0
500,6,11,117.0
500,6,10,334.0
500,6,1,3465.0
