DateID,StateID,MaximumDemand,Shortage,EnergyMet,DrawalSchedule,OverUnderDrawal,MaxOverDrawal,EnergyShortage
465,14,23236.0,0.0,514.0,158.7,-1.7,640.0,0.0
465,15,631.0,0.0,12.6,12.6,-0.3,48.0,0.0
465,16,1331.0,0.0,30.5,30.8,-0.3,42.0,0.0
465,17,752.0,0.0,16.3,6.5,-0.3,238.0,0.0
465,18,525.0,0.0,12.5,12.6,-0.1,18.0,0.0
465,20,9832.0,0.0,208.5,47.4,-1.7,463.0,0.0
465,21,11427.0,0.0,229.2,130.2,1.9,856.0,0.0
465,22,12314.0,0.0,227.9,46.5,-1.7,668.0,0.0
465,23,3890.0,120.0,76.4,43.7,2.8,522.0,0.88
465,24,17216.0,0.0,372.5,147.2,3.7,1328.0,0.0
465,25,445.0,32.0,10.0,9.3,0.1,62.0,0.19
465,26,7052.0,0.0,143.6,134.5,-1.2,406.0,0.23
465,27,3387.0,0.0,73.4,-38.3,-0.8,265.0,0.0
465,28,2351.0,0.0,46.1,34.7,-0.9,216.0,0.19
465,29,6190.0,0.0,134.0,48.4,-0.9,433.0,0.0
465,30,11422.0,0.0,232.9,86.0,1.2,722.0,0.0
465,31,89.0,0.0,1.5,1.4,0.1,35.0,0.0
465,32,17.0,0.0,0.1,0.2,-0.1,1.0,0.0
465,33,133.0,0.0,2.3,2.5,-0.7,23.0,0.0
465,34,2138.0,0.0,42.6,34.2,0.8,133.0,0.0
465,35,183.0,0.0,2.8,2.8,0.0,22.0,0.0
465,36,329.0,0.0,6.0,-0.6,-0.2,83.0,0.0
465,37,128.0,0.0,1.8,0.8,-0.5,46.0,0.0
465,38,163.0,0.0,3.1,3.0,-0.1,18.0,0.0
465,39,319.0,0.0,6.1,5.4,-0.2,42.0,0.0
466,1,15135.0,0.0,324.6,206.4,-1.5,400.0,0.0
466,2,13055.0,0.0,271.1,201.2,-0.2,274.0,0.79
466,3,14832.0,0.0,316.5,114.0,3.1,561.0,5.57
466,4,6313.0,0.0,132.5,122.1,-1.6,187.0,0.0
466,5,26093.0,0.0,534.9,261.1,-2.6,249.0,0.0
466,6,2268.0,0.0,50.3,26.4,1.5,283.0,1.08
466,7,1975.0,0.0,40.3,1.6,-0.3,187.0,0.0
466,8,2621.0,0.0,54.9,29.8,-1.1,172.0,0.0
466,9,388.0,0.0,7.9,7.9,0.0,52.0,0.0
466,10,203.0,0.0,4.3,3.7,0.6,76.0,0.0
466,11,5699.0,62.0,132.5,81.9,-0.1,474.0,0.91
466,12,18594.0,0.0,402.7,149.5,-2.1,764.0,0.0
466,13,12102.0,0.0,263.8,136.6,-3.9,513.0,0.0
466,14,23812.0,0.0,518.2,157.8,-7.5,773.0,0.0
466,15,623.0,0.0,12.5,12.6,-0.4,51.0,0.0
466,16,1320.0,0.0,30.4,31.1,-0.7,87.0,0.0
466,17,818.0,0.0,17.8,6.2,-0.2,319.0,0.0
466,18,527.0,0.0,12.6,12.6,0.0,9.0,0.0
466,20,10413.0,0.0,216.2,50.8,2.0,766.0,0.0
466,21,11640.0,0.0,235.3,135.4,0.6,804.0,0.0
466,22,12725.0,0.0,232.9,50.6,-1.7,1086.0,0.0
466,23,3990.0,0.0,78.0,44.5,2.9,456.0,0.83
466,24,17388.0,0.0,378.6,154.3,-2.7,714.0,0.0
466,25,482.0,0.0,10.6,9.9,0.1,91.0,0.0
466,26,7048.0,0.0,138.8,130.2,-1.8,549.0,1.26
466,27,3445.0,0.0,74.9,-45.4,-1.1,232.0,0.0
466,28,2140.0,0.0,46.5,34.5,-0.2,237.0,0.1
466,29,6099.0,0.0,124.1,36.8,-0.6,466.0,0.0
466,30,11805.0,0.0,239.7,94.8,1.1,922.0,0.0
466,31,81.0,0.0,1.3,1.4,0.0,31.0,0.0
466,32,15.0,0.0,0.1,0.2,0.0,2.0,0.0
466,33,154.0,0.0,2.6,2.3,-0.2,24.0,0.0
466,34,2180.0,0.0,40.4,32.5,0.0,107.0,0.0
466,35,184.0,0.0,2.9,2.9,0.0,23.0,0.0
466,36,326.0,0.0,6.1,-0.8,0.0,44.0,0.0
466,37,118.0,0.0,2.0,0.7,-0.2,8.0,0.0
466,38,171.0,0.0,3.0,2.8,0.0,23.0,0.0
466,39,312.0,0.0,5.9,5.2,0.1,44.0,0.0
467,1,15240.0,0.0,334.4,211.4,0.0,270.0,0.0
467,2,13830.0,0.0,288.1,213.5,0.9,278.0,0.0
467,3,14808.0,0.0,317.9,92.4,0.2,759.0,0.34
467,4,7448.0,0.0,144.9,133.2,-0.5,153.0,0.0
467,5,26799.0,0.0,540.8,250.4,1.2,579.0,0.0
467,6,2418.0,0.0,52.5,27.9,0.7,128.0,0.45
467,7,1865.0,0.0,40.1,2.0,-0.1,75.0,0.0
467,8,2553.0,0.0,54.3,31.1,-3.0,160.0,0.0
467,9,417.0,0.0,8.4,8.1,0.2,64.0,0.0
467,10,211.0,0.0,4.4,3.6,0.9,97.0,0.0
467,11,5944.0,0.0,137.1,83.3,2.0,604.0,0.66
467,12,18537.0,0.0,414.0,136.9,-5.8,737.0,0.0
467,13,12268.0,0.0,257.6,131.3,-3.6,477.0,0.0
467,14,23295.0,0.0,516.1,151.9,-7.3,865.0,0.0
467,15,614.0,0.0,13.1,12.7,0.1,28.0,0.0
467,16,1326.0,0.0,30.7,30.7,0.0,57.0,0.0
467,17,829.0,0.0,18.3,4.8,0.7,328.0,0.0
467,18,525.0,0.0,12.5,12.6,-0.1,9.0,0.0
467,20,10229.0,0.0,218.1,45.3,-1.5,903.0,0.0
467,21,12402.0,0.0,249.4,150.6,0.2,815.0,0.0
467,22,12536.0,0.0,235.3,45.6,-4.2,581.0,0.0
467,23,4096.0,0.0,81.7,48.5,0.7,445.0,0.0
467,24,17594.0,0.0,375.9,171.5,2.2,1311.0,0.0
467,25,495.0,0.0,10.9,10.8,-0.5,29.0,0.0
467,26,6833.0,0.0,128.6,120.6,-2.5,409.0,0.18
467,27,3466.0,0.0,75.4,-44.7,-1.3,197.0,0.0
467,28,2183.0,0.0,45.1,33.8,-0.7,181.0,0.0
467,29,6443.0,0.0,137.1,45.3,4.8,487.0,0.0
467,30,11710.0,0.0,242.7,100.8,-1.5,434.0,0.0
467,31,84.0,0.0,1.3,1.3,0.0,30.0,0.0
467,32,17.0,0.0,0.1,0.1,0.0,5.0,0.0
467,33,139.0,0.0,2.7,2.4,-0.1,20.0,0.0
467,34,2169.0,0.0,40.4,31.9,0.2,134.0,0.0
467,35,195.0,0.0,2.8,2.9,-0.2,23.0,0.0
467,36,320.0,0.0,5.9,-0.5,-0.1,50.0,0.0
467,37,116.0,0.0,2.0,0.6,-0.1,5.0,0.0
467,38,161.0,0.0,3.1,2.9,-0.1,19.0,0.0
467,39,307.0,0.0,5.6,5.3,-0.2,35.0,0.0
468,1,14729.0,0.0,320.8,215.2,-2.8,336.0,0.0
468,2,12734.0,0.0,275.5,210.0,-3.2,92.0,0.0
468,3,13792.0,0.0,295.0,58.8,-6.9,191.0,0.0
468,4,7079.0,0.0,140.5,129.8,-1.8,93.0,0.0
468,5,27280.0,0.0,540.3,255.0,1.6,633.0,0.0
468,6,2472.0,0.0,51.9,26.2,0.8,175.0,0.0
468,7,1861.0,0.0,39.1,2.1,-0.3,86.0,0.0
468,8,2471.0,0.0,49.8,31.2,-7.6,45.0,0.0
468,9,368.0,0.0,7.6,8.1,-0.5,42.0,0.0
468,10,204.0,0.0,4.3,3.8,0.4,88.0,0.0
468,11,5781.0,0.0,133.3,82.0,-0.2,290.0,0.0
468,12,18573.0,0.0,413.9,104.9,-12.4,420.0,0.0
468,13,11672.0,0.0,254.4,134.6,-3.1,386.0,0.0
468,14,23130.0,0.0,514.5,158.1,-5.7,866.0,0.0
468,15,605.0,0.0,13.0,12.6,0.2,39.0,0.0
468,16,1295.0,0.0,29.8,29.9,-0.1,105.0,0.0
468,17,858.0,0.0,18.8,5.8,0.0,245.0,0.0
468,18,522.0,0.0,12.5,12.6,-0.1,6.0,0.0
468,20,10352.0,0.0,219.6,54.5,-1.9,483.0,0.0
468,21,12609.0,0.0,249.0,162.8,-0.4,831.0,0.0
468,22,13820.0,0.0,241.6,49.1,0.3,1253.0,0.0
468,23,3784.0,0.0,80.8,53.3,1.1,613.0,0.0
468,24,17273.0,0.0,368.7,165.9,-4.2,896.0,0.0
468,25,466.0,0.0,10.6,10.4,-0.4,27.0,0.0
468,26,6528.0,0.0,124.3,113.4,-0.1,425.0,0.06
468,27,3457.0,0.0,75.1,-38.7,-0.7,210.0,0.0
468,28,2119.0,0.0,42.1,31.8,-2.2,144.0,0.0
468,29,6153.0,0.0,129.0,52.6,-0.9,407.0,0.0
468,30,10867.0,0.0,211.5,82.8,-2.5,396.0,0.0
468,31,81.0,0.0,1.3,1.4,-0.1,36.0,0.0
468,32,17.0,0.0,0.1,0.2,0.0,4.0,0.0
468,33,169.0,0.0,2.8,2.4,-0.1,52.0,0.0
468,34,2178.0,0.0,43.0,33.3,1.1,110.0,0.0
468,35,190.0,0.0,2.8,3.0,-0.2,18.0,0.0
468,36,331.0,0.0,5.7,-0.4,-0.3,28.0,0.0
468,37,116.0,0.0,1.9,0.9,-0.1,52.0,0.0
468,38,165.0,0.0,3.2,2.8,0.0,22.0,0.0
468,39,290.0,0.0,5.7,5.0,-0.2,29.0,0.0
469,1,15121.0,0.0,325.8,212.4,-0.7,263.0,0.0
469,2,12784.0,0.0,268.1,201.8,-1.3,209.0,0.0
469,3,13558.0,0.0,296.3,96.1,1.1,500.0,0.0
469,4,6470.0,0.0,131.1,120.2,-1.1,142.0,0.0
469,5,27244.0,0.0,538.0,260.9,-0.4,809.0,0.0
469,6,2459.0,0.0,51.5,27.0,0.1,146.0,0.08
469,7,1841.0,0.0,38.8,4.2,0.4,104.0,0.0
469,8,2560.0,0.0,51.3,30.0,-4.9,95.0,0.0
469,9,356.0,0.0,7.1,7.5,-0.3,28.0,0.0
469,10,204.0,0.0,4.3,3.9,0.4,58.0,0.0
469,11,5573.0,0.0,122.8,72.8,-1.8,269.0,0.0
469,12,18694.0,0.0,416.0,108.3,-7.9,630.0,0.0
469,13,11464.0,0.0,255.1,136.3,-1.3,860.0,0.0
469,14,22409.0,0.0,500.3,147.4,-5.1,751.0,0.0
469,15,617.0,0.0,12.7,12.3,0.1,45.0,0.0
469,16,1302.0,0.0,29.3,29.7,-0.4,91.0,0.0
469,17,821.0,0.0,18.2,6.3,0.2,312.0,0.0
469,18,524.0,0.0,12.5,12.6,-0.1,8.0,0.0
469,20,9112.0,0.0,200.0,31.9,-4.5,496.0,0.0
469,21,11835.0,0.0,234.9,148.1,0.2,1121.0,0.0
469,22,11860.0,0.0,222.4,32.2,-4.4,316.0,0.0
469,23,3751.0,0.0,76.7,51.0,1.2,403.0,0.0
469,24,16462.0,0.0,347.6,151.5,-6.3,905.0,0.0
469,25,465.0,0.0,10.4,10.1,-0.4,18.0,0.0
469,26,6754.0,0.0,140.6,129.1,0.1,274.0,0.0
469,27,3444.0,0.0,73.8,-33.6,-1.1,221.0,0.0
469,28,2217.0,0.0,44.8,31.7,1.1,195.0,0.0
469,29,5816.0,0.0,118.4,42.3,-1.2,512.0,0.0
469,30,11127.0,0.0,223.3,84.1,-0.5,390.0,0.0
469,31,74.0,0.0,1.2,1.5,-0.3,31.0,0.0
469,32,17.0,0.0,0.1,0.2,0.0,4.0,0.0
469,33,166.0,0.0,2.9,2.4,0.1,95.0,0.0
469,34,2269.0,0.0,44.7,35.2,1.1,285.0,0.0
469,35,178.0,0.0,3.0,2.9,0.0,64.0,0.0
469,36,312.0,0.0,5.9,-0.8,-0.1,59.0,0.0
469,37,127.0,0.0,2.2,0.8,-0.1,6.0,0.0
469,38,160.0,0.0,3.3,2.8,0.0,16.0,0.0
469,39,329.0,0.0,3.7,5.2,-2.1,52.0,0.0
470,1,15256.0,0.0,346.2,221.0,-0.6,196.0,0.0
470,2,12267.0,0.0,264.0,196.1,-0.5,210.0,0.0
470,3,13335.0,0.0,298.8,103.0,-2.2,717.0,0.0
470,4,6780.0,0.0,131.4,119.3,0.2,197.0,0.0
470,5,27648.0,0.0,552.8,257.2,0.4,628.0,0.0
470,6,2325.0,0.0,49.7,27.4,0.3,109.0,0.0
470,7,1645.0,0.0,36.3,2.9,0.0,69.0,0.0
470,8,2585.0,0.0,53.7,29.8,-2.3,177.0,0.0
470,9,379.0,0.0,7.2,6.9,0.2,46.0,0.0
470,10,206.0,0.0,4.4,3.9,0.5,43.0,0.0
470,11,5161.0,0.0,120.9,70.1,-1.3,291.0,0.0
470,12,18602.0,0.0,405.3,130.4,-4.9,405.0,0.0
470,13,11596.0,0.0,256.6,140.1,-2.6,475.0,0.0
470,14,21939.0,0.0,485.6,152.4,-5.5,768.0,0.0
470,15,490.0,0.0,10.7,10.6,-0.2,70.0,0.0
470,16,1236.0,0.0,28.6,28.8,-0.2,34.0,0.0
470,17,851.0,0.0,18.3,6.8,-0.1,237.0,0.0
470,18,523.0,0.0,12.5,12.6,-0.1,4.0,0.0
470,20,8757.0,0.0,192.3,22.1,-3.8,566.0,0.0
470,21,11305.0,0.0,224.5,142.2,-1.0,625.0,0.0
470,22,10635.0,0.0,189.8,-3.1,-2.9,565.0,0.0
470,23,3300.0,0.0,69.0,45.1,0.4,292.0,0.0
470,24,14292.0,0.0,316.7,128.4,-9.5,573.0,0.0
470,25,426.0,0.0,9.9,9.5,-0.2,36.0,0.0
470,26,6708.0,405.0,144.0,131.2,1.7,684.0,1.11
470,27,3330.0,0.0,73.2,-36.5,-0.7,236.0,0.0
470,28,2053.0,0.0,43.2,32.9,-1.3,159.0,0.0
470,29,5486.0,0.0,115.2,45.4,-1.1,561.0,0.0
470,30,10897.0,0.0,222.2,85.0,-1.3,470.0,0.0
470,31,63.0,0.0,0.9,1.1,-0.2,9.0,0.0
470,32,24.0,0.0,0.2,0.2,0.0,0.0,0.0
470,33,169.0,0.0,2.9,2.3,0.2,90.0,0.0
470,34,2234.0,0.0,43.9,34.8,0.7,159.0,0.0
470,35,189.0,0.0,2.9,2.9,0.0,23.0,0.0
470,36,303.0,0.0,5.7,-0.3,-0.3,99.0,0.0
470,37,105.0,0.0,1.8,0.7,-0.2,21.0,0.0
470,38,155.0,0.0,3.2,2.7,0.2,28.0,0.0
470,39,350.0,0.0,5.8,5.2,0.0,48.0,0.0
471,1,15629.0,0.0,348.3,219.1,0.5,366.0,0.0
471,2,12809.0,0.0,279.3,206.1,-0.6,306.0,0.08
471,3,14195.0,0.0,304.8,98.5,3.3,593.0,6.46
471,4,6900.0,0.0,142.1,129.9,-0.1,190.0,0.0
471,5,28497.0,34.0,574.1,254.3,0.1,804.0,1.95
471,6,2418.0,75.0,50.5,27.5,0.2,145.0,0.45
471,7,1850.0,0.0,39.3,4.2,0.5,132.0,0.0
471,8,2706.0,0.0,55.5,31.2,-1.9,258.0,0.0
471,9,404.0,0.0,8.1,8.0,0.2,41.0,0.0
471,10,211.0,0.0,4.3,3.7,0.6,88.0,0.0
471,11,5324.0,0.0,122.4,71.0,1.2,559.0,1.31
471,12,19991.0,0.0,422.7,169.0,-1.0,916.0,0.0
471,13,11995.0,0.0,259.8,136.3,0.4,845.0,5.51
471,14,23005.0,0.0,500.7,161.5,-5.6,749.0,0.0
471,15,623.0,0.0,10.5,11.6,-1.2,74.0,0.0
471,16,1285.0,0.0,29.4,29.8,-0.4,31.0,0.0
471,17,823.0,0.0,18.6,7.7,0.3,262.0,0.0
471,18,525.0,0.0,12.5,12.6,-0.1,6.0,0.0
471,20,8658.0,0.0,191.4,31.4,0.3,595.0,0.0
471,21,11276.0,0.0,221.2,137.2,0.6,1003.0,0.0
471,22,10699.0,0.0,199.1,6.8,-2.1,1270.0,0.0
471,23,3328.0,0.0,69.7,43.7,0.1,297.0,0.0
471,24,15446.0,0.0,327.6,133.4,-7.6,1133.0,0.0
471,25,450.0,0.0,10.3,9.8,-0.1,49.0,0.0
471,26,6986.0,354.0,155.5,139.5,4.1,472.0,2.18
471,27,3437.0,0.0,74.0,-40.6,-0.6,292.0,0.0
471,28,2191.0,0.0,43.4,31.8,-0.4,217.0,0.56
471,29,5612.0,0.0,116.1,41.8,-0.9,358.0,0.0
471,30,10952.0,0.0,229.0,90.3,-2.2,259.0,0.0
471,31,85.0,0.0,1.3,1.3,0.0,22.0,0.0
471,32,18.0,0.0,0.2,0.1,0.0,0.0,0.0
471,33,162.0,0.0,2.9,2.8,-0.3,23.0,0.0
471,34,2173.0,0.0,42.5,35.0,0.3,451.0,0.0
471,35,200.0,0.0,3.1,3.0,0.0,27.0,0.0
471,36,319.0,0.0,5.5,-0.6,-0.1,57.0,0.0
471,37,117.0,0.0,1.6,0.7,-0.5,19.0,0.0
471,38,164.0,0.0,3.0,2.8,0.0,23.0,0.0
471,39,340.0,0.0,5.9,5.7,-0.4,77.0,0.0
472,1,15863.0,0.0,358.4,217.5,-0.6,227.0,0.0
472,2,13597.0,0.0,289.0,212.4,-1.9,233.0,0.0
472,3,14855.0,0.0,317.3,112.5,4.7,1122.0,10.3
472,4,7375.0,0.0,150.4,138.2,0.3,228.0,0.0
472,5,28285.0,0.0,603.2,272.9,2.2,965.0,0.0
472,6,2545.0,0.0,54.4,30.7,1.0,226.0,0.83
472,7,1858.0,0.0,40.2,3.6,-0.1,87.0,0.0
472,8,2683.0,0.0,56.6,32.0,-1.0,250.0,0.0
472,9,394.0,0.0,8.2,8.1,0.1,29.0,0.0
472,10,206.0,0.0,4.3,3.6,0.7,101.0,0.0
472,11,5447.0,53.0,124.7,75.7,-0.1,288.0,1.0
472,12,18507.0,0.0,409.4,152.7,-0.7,1286.0,0.0
472,13,12033.0,0.0,268.1,149.3,-0.9,536.0,1.45
472,14,22807.0,0.0,514.7,164.5,0.5,670.0,0.0
472,15,629.0,0.0,14.8,12.3,2.3,74.0,0.0
472,16,1288.0,0.0,29.8,30.0,-0.2,30.0,0.0
472,17,826.0,0.0,18.5,7.8,0.0,246.0,0.0
472,18,525.0,0.0,12.5,12.6,-0.1,4.0,0.0
472,20,8836.0,0.0,195.6,19.4,-4.3,305.0,0.0
472,21,11200.0,0.0,226.8,142.5,-1.2,633.0,0.0
472,22,10281.0,0.0,196.8,-11.5,-4.5,927.0,0.0
472,23,3624.0,0.0,68.8,42.7,0.7,604.0,0.0
472,24,15621.0,0.0,319.0,111.7,-10.5,948.0,0.0
472,25,436.0,0.0,10.0,9.5,-0.1,39.0,0.0
472,26,7043.0,400.0,152.0,139.3,1.1,429.0,2.72
472,27,3402.0,0.0,73.9,-38.2,-1.0,355.0,0.0
472,28,2191.0,0.0,44.3,31.8,0.3,245.0,1.11
472,29,5821.0,0.0,119.9,38.5,-0.5,554.0,0.0
472,30,10998.0,0.0,231.7,93.0,-1.5,254.0,0.0
472,31,86.0,0.0,1.4,1.3,0.1,46.0,0.0
472,32,17.0,0.0,0.1,0.1,0.0,1.0,0.0
472,33,171.0,0.0,3.0,2.6,0.0,31.0,0.0
472,34,2322.0,0.0,44.4,36.4,0.7,222.0,0.0
472,35,197.0,0.0,3.0,2.9,0.2,31.0,0.0
472,36,311.0,0.0,5.6,-0.8,-0.1,88.0,0.0
472,37,120.0,0.0,1.8,0.7,-0.4,11.0,0.0
472,38,174.0,0.0,3.1,2.7,0.0,25.0,0.0
472,39,359.0,0.0,6.7,5.7,0.7,111.0,0.0
473,1,15833.0,0.0,358.9,213.8,-0.4,273.0,0.0
473,2,12138.0,0.0,275.5,204.7,-4.0,203.0,0.0
473,3,15405.0,0.0,325.4,120.8,5.6,1168.0,7.91
473,4,7267.0,0.0,151.7,137.8,0.8,435.0,0.0
473,5,28992.0,0.0,600.5,304.1,0.1,373.0,0.0
473,6,2288.0,0.0,51.7,26.3,-0.4,102.0,0.91
473,7,1854.0,0.0,39.1,2.0,2.4,184.0,0.0
473,8,2618.0,0.0,56.1,31.7,-1.4,217.0,0.21
473,9,354.0,0.0,7.6,7.8,-0.2,12.0,0.0
473,10,217.0,0.0,4.3,3.5,0.8,117.0,0.0
473,11,5499.0,0.0,126.9,77.1,-1.4,184.0,0.0
473,12,17951.0,0.0,393.8,142.1,-2.0,809.0,0.0
473,13,12204.0,0.0,273.1,149.5,-3.5,314.0,0.0
473,14,22800.0,0.0,507.4,161.0,-1.0,688.0,0.0
473,15,644.0,0.0,13.5,12.4,0.9,80.0,0.0
473,16,1274.0,0.0,29.7,29.8,-0.1,37.0,0.0
473,17,830.0,0.0,18.4,6.6,0.2,274.0,0.0
473,18,526.0,0.0,12.5,12.4,0.1,41.0,0.0
473,20,9412.0,0.0,202.1,20.7,-2.1,621.0,0.0
473,21,11764.0,0.0,232.8,140.7,0.6,629.0,0.0
473,22,11283.0,0.0,204.1,5.4,-3.5,582.0,0.0
473,23,3577.0,0.0,73.6,41.4,0.7,297.0,0.0
473,24,15967.0,0.0,337.9,118.1,-6.0,686.0,0.0
473,25,443.0,0.0,10.1,9.4,0.1,55.0,0.0
473,26,7000.0,0.0,143.6,133.7,-1.4,410.0,0.0
473,27,3359.0,0.0,70.5,-41.8,0.0,400.0,0.0
473,28,1989.0,0.0,38.6,27.6,-1.1,281.0,0.0
473,29,5800.0,0.0,122.2,38.7,-2.3,397.0,0.0
473,30,11065.0,0.0,232.6,91.3,-1.4,222.0,0.0
473,31,85.0,0.0,1.3,1.3,0.0,39.0,0.0
473,32,16.0,0.0,0.1,0.1,0.0,1.0,0.0
473,33,162.0,0.0,3.0,2.7,-0.1,30.0,0.0
473,34,2384.0,0.0,47.0,38.6,0.2,159.0,0.0
473,35,208.0,0.0,3.1,3.0,0.1,41.0,0.0
473,36,308.0,0.0,5.6,-0.8,-0.1,85.0,0.0
473,37,120.0,0.0,1.5,0.6,-0.6,18.0,0.0
473,38,176.0,0.0,3.2,2.8,-0.1,23.0,0.0
473,39,460.0,0.0,7.7,5.7,1.5,98.0,0.0
474,1,15802.0,0.0,359.8,213.5,0.1,355.0,0.0
474,2,13024.0,0.0,276.2,204.6,-2.8,200.0,0.0
474,3,15476.0,0.0,326.0,120.2,7.5,1206.0,2.54
474,4,7031.0,0.0,149.3,130.2,0.5,238.0,0.0
474,5,28541.0,0.0,609.0,304.1,-0.3,511.0,0.0
474,6,2453.0,75.0,52.1,27.1,0.3,169.0,0.61
474,7,1817.0,0.0,38.6,1.2,0.0,91.0,0.0
474,8,2618.0,0.0,51.0,30.4,-4.6,194.0,0.0
474,9,406.0,0.0,8.1,7.8,0.3,64.0,0.0
474,10,211.0,0.0,4.4,3.5,0.9,104.0,0.0
474,11,5716.0,0.0,128.6,76.5,0.7,444.0,0.0
474,12,18579.0,0.0,412.6,144.1,-2.2,541.0,0.0
474,13,12592.0,0.0,270.2,148.9,-1.5,688.0,0.0
474,14,22700.0,0.0,501.2,154.8,-6.0,550.0,0.0
474,15,616.0,0.0,12.9,12.6,0.1,96.0,0.0
474,16,1285.0,0.0,30.0,30.2,-0.2,35.0,0.0
474,17,858.0,0.0,17.7,4.5,0.2,291.0,0.0
474,18,528.0,0.0,12.6,12.5,0.1,36.0,0.0
474,20,9181.0,0.0,199.3,13.7,-3.3,282.0,0.0
474,21,12281.0,0.0,240.9,150.8,-0.5,618.0,0.0
474,22,10375.0,0.0,197.5,-16.9,-5.7,490.0,0.0
474,23,3639.0,0.0,72.8,40.9,0.2,343.0,0.0
474,24,15301.0,0.0,326.7,106.4,-10.2,1027.0,0.0
474,25,402.0,0.0,9.1,9.0,-0.5,65.0,0.0
474,26,7421.0,747.0,161.0,145.9,3.4,656.0,3.48
474,27,3455.0,0.0,74.7,-36.5,0.3,286.0,0.0
474,28,2222.0,0.0,45.2,31.7,1.3,453.0,0.18
474,29,5920.0,0.0,122.1,39.1,-2.1,421.0,0.0
474,30,11645.0,0.0,242.5,98.5,0.1,380.0,0.0
474,31,94.0,0.0,1.4,1.2,0.2,39.0,0.0
474,32,15.0,0.0,0.1,0.2,0.0,8.0,0.0
474,33,149.0,0.0,2.9,2.6,-0.2,41.0,0.0
474,34,2412.0,0.0,46.9,38.3,0.3,125.0,0.0
474,35,213.0,0.0,3.1,3.1,0.0,44.0,0.0
474,36,308.0,0.0,5.5,-0.5,0.0,94.0,0.0
474,37,120.0,0.0,2.0,0.7,-0.1,63.0,0.0
474,38,168.0,0.0,3.1,2.8,-0.2,14.0,0.0
474,39,339.0,0.0,6.7,5.9,0.5,76.0,0.0
475,1,15756.0,0.0,358.3,213.7,0.6,199.0,0.0
475,2,13508.0,0.0,279.3,203.3,-0.1,333.0,0.0
475,3,15102.0,0.0,320.5,115.5,3.9,1050.0,4.38
475,4,7316.0,0.0,149.1,124.4,0.8,225.0,0.0
475,5,28738.0,0.0,592.5,292.9,0.8,615.0,0.0
475,6,2447.0,0.0,54.0,26.2,0.8,299.0,0.3
475,7,1856.0,0.0,39.5,2.5,-0.2,90.0,0.0
475,8,2701.0,75.0,55.3,31.3,-1.9,222.0,0.11
475,9,421.0,0.0,8.2,7.9,0.3,90.0,0.0
475,10,205.0,0.0,4.3,3.6,0.7,105.0,0.0
475,11,5708.0,0.0,132.6,81.0,1.1,349.0,0.42
475,12,18417.0,0.0,414.1,143.2,-0.1,945.0,0.0
475,13,12433.0,0.0,271.5,150.0,-1.2,472.0,0.38
475,14,23002.0,0.0,507.1,150.0,-1.2,836.0,0.0
475,15,626.0,0.0,12.5,12.4,0.0,181.0,0.0
475,16,1276.0,0.0,29.4,29.7,-0.3,34.0,0.0
475,17,852.0,0.0,19.0,6.1,0.4,286.0,0.0
475,18,530.0,0.0,12.6,12.4,0.2,44.0,0.0
475,20,8573.0,0.0,187.8,18.0,-1.9,424.0,0.0
475,21,10722.0,0.0,210.2,124.6,1.0,569.0,0.0
475,22,10160.0,0.0,189.6,-33.1,-6.0,1068.0,0.0
475,23,3792.0,0.0,73.3,43.2,0.0,270.0,0.0
475,24,15625.0,0.0,328.6,105.5,-6.4,793.0,0.0
475,25,395.0,0.0,9.2,9.1,-0.6,27.0,0.0
475,26,7420.0,174.0,159.8,150.6,-2.3,599.0,6.0
475,27,3574.0,0.0,76.7,-33.5,0.7,463.0,0.0
475,28,2306.0,0.0,47.4,33.6,1.5,325.0,0.42
475,29,5739.0,0.0,119.6,38.9,-2.0,349.0,0.0
475,30,11523.0,0.0,241.1,100.8,-1.1,267.0,0.0
475,31,90.0,0.0,1.4,1.2,0.3,46.0,0.0
475,32,16.0,0.0,0.2,0.2,0.0,7.0,0.0
475,33,167.0,0.0,3.3,2.8,0.0,18.0,0.0
475,34,2442.0,0.0,48.6,41.8,-0.8,159.0,0.0
475,35,190.0,0.0,3.4,3.0,0.4,51.0,0.0
475,36,310.0,0.0,5.5,-0.8,-0.1,29.0,0.0
475,37,117.0,0.0,2.0,0.7,-0.1,8.0,0.0
475,38,177.0,0.0,3.0,2.8,-0.3,26.0,0.0
475,39,340.0,0.0,6.2,5.7,-0.2,71.0,0.0
476,1,15918.0,0.0,363.2,215.1,1.7,340.0,0.0
476,2,13571.0,0.0,287.7,210.4,0.9,266.0,1.46
476,3,15459.0,0.0,331.6,127.1,4.2,791.0,3.92
476,4,7194.0,0.0,144.7,120.1,0.6,160.0,0.0
476,5,29041.0,386.0,601.7,293.5,0.7,432.0,3.62
476,6,2449.0,0.0,53.8,26.9,0.5,222.0,0.75
476,7,1887.0,0.0,40.5,3.0,0.2,139.0,0.0
476,8,2602.0,36.0,54.8,31.8,-2.9,111.0,0.08
476,9,395.0,0.0,7.7,7.7,0.0,0.0,0.0
476,10,202.0,0.0,4.3,3.5,0.8,98.0,0.0
476,11,5324.0,0.0,122.7,77.5,-2.9,224.0,0.0
476,12,18842.0,0.0,417.0,152.5,-2.3,569.0,0.0
476,13,12564.0,0.0,274.9,150.7,0.1,689.0,1.8
